,Relevance,Tags,Heading,Seg,Sentence,Enc Relevance,Enc Tags,Enc Heading,Enc Sentence
275,1,['data'], Reading from a text file,seg_89,"assume that the data are contained in the file thuesen.txt, which looks as follows:",tensor(1),"tensor([0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0.])","tensor([3752, 2013, 1037, 3793, 5371])","tensor([  101,  7868,  2008,  1996,  2951,  2024,  4838,  1999,  1996,  5371,
        16215, 15808,  2368,  1012, 19067,  2102,  1010,  2029,  3504,  2004,
         4076,  1024,   102])"
276,1,"['standard', 'data']", Reading from a text file,seg_89,"to enter the data into the file, you could start up windows’ notepad or any other plain-text editor, such as those discussed in section 2.1.3. unix/linux users should just use a standard editor, such as emacs or vi. if you must, you can even use a word processing program with a little care.",tensor(1),"tensor([0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0.])","tensor([3752, 2013, 1037, 3793, 5371])","tensor([  101,  2000,  4607,  1996,  2951,  2046,  1996,  5371,  1010,  2017,
         2071,  2707,  2039,  3645,  1521,  3602, 15455,  2030,  2151,  2060,
         5810,  1011,  3793,  3559,  1010,  2107,  2004,  2216,  6936,  1999,
         2930,  1016,  1012,  1015,  1012,  1017,  1012, 19998,  1013, 11603,
         5198,  2323,  2074,  2224,  1037,  3115,  3559,  1010,  2107,  2004,
         7861,  6305,  2015,  2030,  6819,  1012,  2065,  2017,  2442,  1010,
         2017,  2064,  2130,  2224,  1037,  2773,  6364,  2565,  2007,  1037,
         2210,  2729,  1012,   102])"
277,1,"['missing value', 'data']", Reading from a text file,seg_89,you should simply type in the data as shown. notice that the columns are separated by an arbitrary number of blanks and that na represents a missing value.,tensor(1),"tensor([0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 1., 0., 0.])","tensor([3752, 2013, 1037, 3793, 5371])","tensor([  101,  2017,  2323,  3432,  2828,  1999,  1996,  2951,  2004,  3491,
         1012,  5060,  2008,  1996,  7753,  2024,  5459,  2011,  2019, 15275,
         2193,  1997,  8744,  2015,  1998,  2008,  6583,  5836,  1037,  4394,
         3643,  1012,   102])"
278,1,"['normal', 'data']", Reading from a text file,seg_89,"at the end, you should save the data to a text file. notice that word processors require special actions in order to save as text. their normal save format is difficult to read from other programs.",tensor(1),"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0.])","tensor([3752, 2013, 1037, 3793, 5371])","tensor([  101,  2012,  1996,  2203,  1010,  2017,  2323,  3828,  1996,  2951,
         2000,  1037,  3793,  5371,  1012,  5060,  2008,  2773, 18017,  5478,
         2569,  4506,  1999,  2344,  2000,  3828,  2004,  3793,  1012,  2037,
         3671,  3828,  4289,  2003,  3697,  2000,  3191,  2013,  2060,  3454,
         1012,   102])"
279,1,['data'], Reading from a text file,seg_89,"assuming further that the file is in the iswr folder on the n: drive, the data can be read using",tensor(1),"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 1., 0., 0., 0., 0., 0.])","tensor([3752, 2013, 1037, 3793, 5371])","tensor([  101, 10262,  2582,  2008,  1996,  5371,  2003,  1999,  1996,  2003,
        13088, 19622,  2006,  1996,  1050,  1024,  3298,  1010,  1996,  2951,
         2064,  2022,  3191,  2478,   102])"
280,1,['variables'], Reading from a text file,seg_89,"notice header=t specifying that the first line is a header containing the names of variables contained in the file. also note that you use forward slashes (/), not backslashes (\), in the filename, even on a windows system.",tensor(1),"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0.])","tensor([3752, 2013, 1037, 3793, 5371])","tensor([  101,  5060, 20346,  1027,  1056, 20648,  2075,  2008,  1996,  2034,
         2240,  2003,  1037, 20346,  4820,  1996,  3415,  1997, 10857,  4838,
         1999,  1996,  5371,  1012,  2036,  3602,  2008,  2017,  2224,  2830,
        18296,  2229,  1006,  1013,  1007,  1010,  2025, 10457, 27067,  2229,
         1006,  1032,  1007,  1010,  1999,  1996,  5371, 18442,  1010,  2130,
         2006,  1037,  3645,  2291,  1012,   102])"
281,0,[], Reading from a text file,seg_89,the reason for avoiding backslashes in windows filenames is that the symbol is used as an escape character (see section 1.2.4) and therefore needs to be doubled. you could have used n:\\iswr\\thuesen.txt.,tensor(0),"tensor([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0])","tensor([3752, 2013, 1037, 3793, 5371])","tensor([  101,  1996,  3114,  2005,  9992, 10457, 27067,  2229,  1999,  3645,
         5371, 18442,  2015,  2003,  2008,  1996,  6454,  2003,  2109,  2004,
         2019,  4019,  2839,  1006,  2156,  2930,  1015,  1012,  1016,  1012,
         1018,  1007,  1998,  3568,  3791,  2000,  2022, 11515,  1012,  2017,
         2071,  2031,  2109,  1050,  1024,  1032,  1032,  2003, 13088,  1032,
         1032, 16215, 15808,  2368,  1012, 19067,  2102,  1012,   102])"
282,1,"['variable', 'data']", Reading from a text file,seg_89,"the result is a data frame, which is assigned to the variable thuesen2 and looks as follows:",tensor(1),"tensor([0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0.])","tensor([3752, 2013, 1037, 3793, 5371])","tensor([  101,  1996,  2765,  2003,  1037,  2951,  4853,  1010,  2029,  2003,
         4137,  2000,  1996,  8023, 16215, 15808,  2368,  2475,  1998,  3504,
         2004,  4076,  1024,   102])"
283,1,"['function', 'set', 'factors', 'factor', 'variables', 'data set', 'data', 'case']", Reading from a text file,seg_89,"to read in factor variables (see section 1.2.8), the easiest way may be to encode them using a textual representation. the read.table function autodetects whether a vector is text or numeric and converts it to a factor in the former case (but makes no attempt to recognize numerically coded factors). for instance, the secretin built-in data set is read from a file that begins like this:",tensor(1),"tensor([0., 0., 0., 0., 1., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0.,
        0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 1., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0.])","tensor([3752, 2013, 1037, 3793, 5371])","tensor([  101,  2000,  3191,  1999,  5387, 10857,  1006,  2156,  2930,  1015,
         1012,  1016,  1012,  1022,  1007,  1010,  1996, 25551,  2126,  2089,
         2022,  2000,  4372, 16044,  2068,  2478,  1037, 25304,  6630,  1012,
         1996,  3191,  1012,  2795,  3853,  8285,  3207, 26557,  3215,  3251,
         1037,  9207,  2003,  3793,  2030, 16371, 25531,  1998, 19884,  2009,
         2000,  1037,  5387,  1999,  1996,  2280,  2553,  1006,  2021,  3084,
         2053,  3535,  2000,  6807, 15973,  2135, 22402,  5876,  1007,  1012,
         2005,  6013,  1010,  1996,  3595,  2378,  2328,  1011,  1999,  2951,
         2275,  2003,  3191,  2013,  1037,  5371,  2008,  4269,  2066,  2023,
         1024,   102])"
284,1,"['data', 'case']", Reading from a text file,seg_89,"this file can be read directly by read.table with no arguments other than the filename. it will recognize the case where the first line is one item shorter than the rest and will interpret that layout to imply that the first line contains a header and the first value on all subsequent lines is a row label — that is, exactly the layout generated when printing a data frame.",tensor(1),"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 1., 0., 0., 0.])","tensor([3752, 2013, 1037, 3793, 5371])","tensor([  101,  2023,  5371,  2064,  2022,  3191,  3495,  2011,  3191,  1012,
         2795,  2007,  2053,  9918,  2060,  2084,  1996,  5371, 18442,  1012,
         2009,  2097,  6807,  1996,  2553,  2073,  1996,  2034,  2240,  2003,
         2028,  8875,  7820,  2084,  1996,  2717,  1998,  2097, 17841,  2008,
         9621,  2000, 19515,  2008,  1996,  2034,  2240,  3397,  1037, 20346,
         1998,  1996,  2034,  3643,  2006,  2035,  4745,  3210,  2003,  1037,
         5216,  3830,  1517,  2008,  2003,  1010,  3599,  1996,  9621,  7013,
         2043,  8021,  1037,  2951,  4853,  1012,   102])"
285,1,"['factors', 'level']", Reading from a text file,seg_89,"reading factors like this may be convenient, but there is a drawback: the level order is alphabetic, so for instance",tensor(1),"tensor([0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1.,
        0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([3752, 2013, 1037, 3793, 5371])","tensor([  101,  3752,  5876,  2066,  2023,  2089,  2022, 14057,  1010,  2021,
         2045,  2003,  1037,  4009,  5963,  1024,  1996,  2504,  2344,  2003,
        12440,  2594,  1010,  2061,  2005,  6013,   102])"
286,1,"['factor', 'levels']", Reading from a text file,seg_89,"if this is not what you want, then you may have to manipulate the factor levels; see section 10.1.2.",tensor(1),"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 1.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([3752, 2013, 1037, 3793, 5371])","tensor([  101,  2065,  2023,  2003,  2025,  2054,  2017,  2215,  1010,  2059,
         2017,  2089,  2031,  2000, 17708,  1996,  5387,  3798,  1025,  2156,
         2930,  2184,  1012,  1015,  1012,  1016,  1012,   102])"
287,0,[], Reading from a text file,seg_89,a technical note: the files referenced above are contained in the iswr package in the subdirectory (folder) rawdata. exactly where the file is located on your system will depend on where the iswr package was installed. you can find this out as follows:,tensor(0),"tensor([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0])","tensor([3752, 2013, 1037, 3793, 5371])","tensor([  101,  1037,  4087,  3602,  1024,  1996,  6764, 14964,  2682,  2024,
         4838,  1999,  1996,  2003, 13088,  7427,  1999,  1996,  4942,  4305,
         2890, 16761,  2100,  1006, 19622,  1007,  6315,  2850,  2696,  1012,
         3599,  2073,  1996,  5371,  2003,  2284,  2006,  2115,  2291,  2097,
        12530,  2006,  2073,  1996,  2003, 13088,  7427,  2001,  5361,  1012,
         2017,  2064,  2424,  2023,  2041,  2004,  4076,  1024,   102])"
288,1,['function'], Further details on readtable,seg_91,the read.table function is a very flexible tool that is controlled by many options. we shall not attempt a full description here but just give some indication of what it can do.,tensor(1),"tensor([0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0.])","tensor([ 2582,  4751,  2006,  3191, 10880])","tensor([  101,  1996,  3191,  1012,  2795,  3853,  2003,  1037,  2200, 12379,
         6994,  2008,  2003,  4758,  2011,  2116,  7047,  1012,  2057,  4618,
         2025,  3535,  1037,  2440,  6412,  2182,  2021,  2074,  2507,  2070,
        12407,  1997,  2054,  2009,  2064,  2079,  1012,   102])"
289,1,['control'], Further details on readtable,seg_91,we have already seen the use of header=t. a couple of other options control the detailed format of the input file:,tensor(1),"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1.,
        0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([ 2582,  4751,  2006,  3191, 10880])","tensor([  101,  2057,  2031,  2525,  2464,  1996,  2224,  1997, 20346,  1027,
         1056,  1012,  1037,  3232,  1997,  2060,  7047,  2491,  1996,  6851,
         4289,  1997,  1996,  7953,  5371,  1024,   102])"
290,0,[], Further details on readtable,seg_91,field separator. this can be specified using sep. notice that when this is,tensor(0),"tensor([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0])","tensor([ 2582,  4751,  2006,  3191, 10880])","tensor([  101,  2492, 19802, 25879,  2953,  1012,  2023,  2064,  2022,  9675,
         2478, 19802,  1012,  5060,  2008,  2043,  2023,  2003,   102])"
291,1,"['missing value', 'missing values', 'data']", Further details on readtable,seg_91,"used, as opposed to the default use of whitespace, there must be exactly one separator between data fields. two consecutive separators will imply that there is a missing value in between. conversely, it is necessary to use specific codes to represent missing values in the default format and also to use some form of quoting for strings that contain embedded spaces.",tensor(1),"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        1., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 1.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0.])","tensor([ 2582,  4751,  2006,  3191, 10880])","tensor([  101,  2109,  1010,  2004,  4941,  2000,  1996, 12398,  2224,  1997,
        12461, 15327,  1010,  2045,  2442,  2022,  3599,  2028, 19802, 25879,
         2953,  2090,  2951,  4249,  1012,  2048,  5486, 19802, 25879,  5668,
         2097, 19515,  2008,  2045,  2003,  1037,  4394,  3643,  1999,  2090,
         1012, 18868,  1010,  2009,  2003,  4072,  2000,  2224,  3563,  9537,
         2000,  5050,  4394,  5300,  1999,  1996, 12398,  4289,  1998,  2036,
         2000,  2224,  2070,  2433,  1997, 27394,  2005,  7817,  2008,  5383,
        11157,  7258,  1012,   102])"
292,1,['missing values'], Further details on readtable,seg_91,na strings. you can specify which strings represent missing values via,tensor(1),"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 1., 0., 0.])","tensor([ 2582,  4751,  2006,  3191, 10880])","tensor([  101,  6583,  7817,  1012,  2017,  2064, 20648,  2029,  7817,  5050,
         4394,  5300,  3081,   102])"
293,0,[], Further details on readtable,seg_91,"na.strings. there can be several different strings, although not different strings for different columns. for print files from the sas program, you would use na.strings=""."".",tensor(0),"tensor([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0])","tensor([ 2582,  4751,  2006,  3191, 10880])","tensor([  101,  6583,  1012,  7817,  1012,  2045,  2064,  2022,  2195,  2367,
         7817,  1010,  2348,  2025,  2367,  7817,  2005,  2367,  7753,  1012,
         2005,  6140,  6764,  2013,  1996, 21871,  2565,  1010,  2017,  2052,
         2224,  6583,  1012,  7817,  1027,  1000,  1012,  1000,  1012,   102])"
294,0,[], Further details on readtable,seg_91,"quotes and comments. by default, r-style quotes can be used to delimit",tensor(0),"tensor([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0])","tensor([ 2582,  4751,  2006,  3191, 10880])","tensor([  101, 16614,  1998,  7928,  1012,  2011, 12398,  1010,  1054,  1011,
         2806, 16614,  2064,  2022,  2109,  2000,  3972, 27605,  2102,   102])"
295,0,[], Further details on readtable,seg_91,"character strings, and parts of files following the comment character # are ignored. these features can be modified or removed via the quote and comment.char arguments.",tensor(0),"tensor([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
        0, 0, 0, 0, 0, 0, 0, 0, 0])","tensor([ 2582,  4751,  2006,  3191, 10880])","tensor([  101,  2839,  7817,  1010,  1998,  3033,  1997,  6764,  2206,  1996,
         7615,  2839,  1001,  2024,  6439,  1012,  2122,  2838,  2064,  2022,
         6310,  2030,  3718,  3081,  1996, 14686,  1998,  7615,  1012, 25869,
         9918,  1012,   102])"
296,1,['error'], Further details on readtable,seg_91,unequal field count. it is normally considered an error if not all lines con-,tensor(1),"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0.,
        0.])","tensor([ 2582,  4751,  2006,  3191, 10880])","tensor([  101, 16655, 26426,  2492,  4175,  1012,  2009,  2003,  5373,  2641,
         2019,  7561,  2065,  2025,  2035,  3210,  9530,  1011,   102])"
297,1,"['vary', 'data', 'case']", Further details on readtable,seg_91,"tain the same number of values (the first line can be one item short, as described above for the secretin data). the fill and flush arguments can be used in case lines vary in length.",tensor(1),"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 1., 0., 1., 0., 0., 0., 0.])","tensor([ 2582,  4751,  2006,  3191, 10880])","tensor([  101, 13843,  2078,  1996,  2168,  2193,  1997,  5300,  1006,  1996,
         2034,  2240,  2064,  2022,  2028,  8875,  2460,  1010,  2004,  2649,
         2682,  2005,  1996,  3595,  2378,  2951,  1007,  1012,  1996,  6039,
         1998, 13862,  9918,  2064,  2022,  2109,  1999,  2553,  3210,  8137,
         1999,  3091,  1012,   102])"
298,1,['adjusted'], Further details on readtable,seg_91,"applications such as spreadsheets and databases produce text files in formats that require multiple options to be adjusted. for such purposes, there exist “precooked” variants of read.table. two of these are intended to handle csv files and are called read.csv and read.csv2. the former assumes that fields are separated by a comma, and the latter assumes that they are separated by semicolons but use a comma as the decimal point (this format is often generated in european locales). both formats have header=t as the default. further variants are read.delim and read.delim2 for reading delimited files (by default, tab-delimited files).",tensor(1),"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0.])","tensor([ 2582,  4751,  2006,  3191, 10880])","tensor([  101,  5097,  2107,  2004, 20861, 21030,  3215,  1998, 17881,  3965,
         3793,  6764,  1999, 11630,  2008,  5478,  3674,  7047,  2000,  2022,
        10426,  1012,  2005,  2107,  5682,  1010,  2045,  4839,  1523,  3653,
         3597, 23461,  1524, 10176,  1997,  3191,  1012,  2795,  1012,  2048,
         1997,  2122,  2024,  3832,  2000,  5047, 20116,  2615,  6764,  1998,
         2024,  2170,  3191,  1012, 20116,  2615,  1998,  3191,  1012, 20116,
         2615,  2475,  1012,  1996,  2280, 15980,  2008,  4249,  2024,  5459,
         2011,  1037,  4012,  2863,  1010,  1998,  1996,  3732, 15980,  2008,
         2027,  2024,  5459,  2011,  4100, 25778,  5644,  2021,  2224,  1037,
         4012,  2863,  2004,  1996, 26066,  2391,  1006,  2023,  4289,  2003,
         2411,  7013,  1999,  2647,  2334,  2229,  1007,  1012,  2119, 11630,
         2031, 20346,  1027,  1056,  2004,  1996, 12398,  1012,  2582, 10176,
         2024,  3191,  1012,  3972,  5714,  1998,  3191,  1012,  3972,  5714,
         2475,  2005,  3752,  3972, 27605,  3064,  6764,  1006,  2011, 12398,
         1010, 21628,  1011,  3972, 27605,  3064,  6764,  1007,  1012,   102])"
299,1,['factors'], Further details on readtable,seg_91,"it can be desirable to override the default conversion mechanisms in read.table. by default, nonnumeric input is converted to factors, but it does not always make sense. for instance, names and addresses typically should not be converted. this can be modified either for all columns using stringsasfactors or on a per-item basis using as.is.",tensor(1),"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0.])","tensor([ 2582,  4751,  2006,  3191, 10880])","tensor([  101,  2009,  2064,  2022, 16166,  2000,  2058, 15637,  1996, 12398,
         7584, 10595,  1999,  3191,  1012,  2795,  1012,  2011, 12398,  1010,
         2512, 19172, 22420,  7953,  2003,  4991,  2000,  5876,  1010,  2021,
         2009,  2515,  2025,  2467,  2191,  3168,  1012,  2005,  6013,  1010,
         3415,  1998, 11596,  4050,  2323,  2025,  2022,  4991,  1012,  2023,
         2064,  2022,  6310,  2593,  2005,  2035,  7753,  2478,  7817,  3022,
         7011, 24817,  2030,  2006,  1037,  2566,  1011,  8875,  3978,  2478,
         2004,  1012,  2003,  1012,   102])"
300,1,"['treatment', 'standard', 'data']", Further details on readtable,seg_91,"automatic conversion is often convenient, but it is inefficient in terms of computer time and storage; in order to read a numeric column, read.table first reads it as character data, checks whether all elements can be converted to numeric, and only then performs the conversion. the colclasses argument allows you to bypass the mechanism by explicitly specifying which columns are of which class (the standard classes ""character"", ""numeric"", etc., get special treatment). you can also skip unwanted columns by specifying ""null"" as the class.",tensor(1),"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([ 2582,  4751,  2006,  3191, 10880])","tensor([  101,  6882,  7584,  2003,  2411, 14057,  1010,  2021,  2009,  2003,
         1999, 12879,  8873, 23402,  3372,  1999,  3408,  1997,  3274,  2051,
         1998,  5527,  1025,  1999,  2344,  2000,  3191,  1037, 16371, 25531,
         5930,  1010,  3191,  1012,  2795,  2034,  9631,  2009,  2004,  2839,
         2951,  1010, 14148,  3251,  2035,  3787,  2064,  2022,  4991,  2000,
        16371, 25531,  1010,  1998,  2069,  2059, 10438,  1996,  7584,  1012,
         1996,  8902, 26266,  2229,  6685,  4473,  2017,  2000, 11826,  1996,
         7337,  2011, 12045, 20648,  2075,  2029,  7753,  2024,  1997,  2029,
         2465,  1006,  1996,  3115,  4280,  1000,  2839,  1000,  1010,  1000,
        16371, 25531,  1000,  1010,  4385,  1012,  1010,  2131,  2569,  3949,
         1007,  1012,  2017,  2064,  2036, 13558, 18162,  7753,  2011, 20648,
         2075,  1000, 19701,  1000,  2004,  1996,  2465,  1012,   102])"
301,1,"['sets', 'data frames', 'data sets', 'data']", The data editor,seg_93,r lets you edit data frames using a spreadsheet-like interface. the interface is a bit rough but quite useful for small data sets.,tensor(1),"tensor([0., 0., 0., 0., 0., 1., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 1., 0., 0.])","tensor([1996, 2951, 3559])","tensor([  101,  1054, 11082,  2017, 10086,  2951, 11048,  2478,  1037, 20861,
        21030,  2102,  1011,  2066,  8278,  1012,  1996,  8278,  2003,  1037,
         2978,  5931,  2021,  3243,  6179,  2005,  2235,  2951,  4520,  1012,
          102])"
302,1,"['function', 'data']", The data editor,seg_93,"to edit a data frame, you can use the edit function:",tensor(1),"tensor([0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0.])","tensor([1996, 2951, 3559])","tensor([  101,  2000, 10086,  1037,  2951,  4853,  1010,  2017,  2064,  2224,
         1996, 10086,  3853,  1024,   102])"
