,Relevance,Tags,Heading,Seg,Sentence
293,1,"['sample', 'sample space', 'independent']", Random variables,seg_47,"suppose we are playing the board game “snakes and ladders,” where the moves are determined by the sum of two independent throws with a die. an obvious choice of the sample space is"
294,1,"['function', 'outcomes']", Random variables,seg_47,"however, as players of the game, we are only interested in the sum of the outcomes of the two throws, i.e., in the value of the function s : ω → r, given by"
295,1,"['table', 'results', 'event', 'function']", Random variables,seg_47,"in table 4.1 the possible results of the first throw (top margin), those of the second throw (left margin), and the corresponding values of s (body) are given. note that the values of s are constant on lines perpendicular to the diagonal. we denote the event that the function s attains the value k by {s = k}, which is an abbreviation of “the subset of those ω = (ω1, ω2) ∈ ω for which s(ω1, ω2 ) = ω1 + ω2 = k,” i.e.,"
296,1,"['outcomes', 'event']", Random variables,seg_47,quick exercise 4.1 list the outcomes in the event {s = 8}.
297,1,"['probability', 'probability of the event', 'event']", Random variables,seg_47,we denote the probability of the event {s = k} by
298,1,['probability'], Random variables,seg_47,"although formally we should write p({s = k}) instead of p(s = k). in our example, s attains only the values k = 2, 3, . . . , 12 with positive probability."
299,0,[], Random variables,seg_47,"for example, 1"
300,1,[], Random variables,seg_47,because 13 is an “impossible outcome.”
301,1,['table'], Random variables,seg_47,"quick exercise 4.2 use table 4.1 to determine p(s = k) for k = 4, 5, . . . , 12."
302,1,"['function', 'independent', 'case']", Random variables,seg_47,"now suppose that for some other game the moves are given by the maximum of two independent throws. in this case we are interested in the value of the function m : ω → r, given by"
303,1,"['functions', 'random variables', 'table', 'variables', 'discrete random variables', 'results', 'discrete', 'random']", Random variables,seg_47,"in table 4.2 the possible results of the first throw (top margin), those of the second throw (left margin), and the corresponding values of m (body) are given. the functions s and m are examples of what we call discrete random variables."
304,1,"['sample', 'discrete random variable', 'discrete', 'variable', 'random variable', 'random', 'function', 'sample space']", Random variables,seg_47,"definition. let ω be a sample space. a discrete random variable is a function x : ω → r that takes on a finite number of values a1, a2, . . . , an or an infinite number of values a1, a2, . . . ."
305,1,"['sample', 'discrete random variable', 'random', 'probabilities', 'discrete', 'distribution', 'random variable', 'events', 'probability distribution', 'variable', 'probability', 'sample space']", Random variables,seg_47,"in a way, a discrete random variable x “transforms” a sample space ω to a more “tangible” sample space ω̃, whose events are more directly related to what you are interested in. for instance, s transforms ω = {(1, 1), (1, 2), . . . , (1, 6), (2, 1), . . . , (6, 5), (6, 6)} to ω̃ = {2, . . . , 12}, and m transforms ω to ω̃ = {1, . . . , 6}. of course, there is a price to pay: one has to calculate the probabilities of x . or, to say things more formally, one has to determine the probability distribution of x , i.e., to describe how the probability mass is distributed over possible values of x ."
306,1,"['sample', 'discrete random variable', 'probabilities', 'mass function', 'probability mass function', 'discrete', 'information', 'random variable', 'variable', 'probability', 'random', 'function', 'sample space']", The probability distribution of a discrete random variable,seg_49,"once a discrete random variable x is introduced, the sample space ω is no longer important. it suffices to list the possible values of x and their corresponding probabilities. this information is contained in the probability mass function of x ."
307,1,"['discrete random variable', 'mass function', 'probability mass function', 'discrete', 'random variable', 'variable', 'probability', 'random', 'function']", The probability distribution of a discrete random variable,seg_49,"definition. the probability mass function p of a discrete random variable x is the function p : r → [0, 1], defined by"
308,1,"['discrete random variable', 'discrete', 'random variable', 'variable', 'random']", The probability distribution of a discrete random variable,seg_49,"if x is a discrete random variable that takes on the values a1, a2, . . ., then"
309,1,"['mass function', 'probability mass function', 'probability', 'function']", The probability distribution of a discrete random variable,seg_49,as an example we give the probability mass function p of m .
310,1,"['distribution function', 'distribution', 'random variable', 'variable', 'random', 'function']", The probability distribution of a discrete random variable,seg_49,the distribution function of a random variable
311,1,"['continuous random variables', 'cumulative distribution function', 'random variables', 'continuous', 'mass function', 'variables', 'probability mass function', 'distribution function', 'discrete', 'distribution', 'random variable', 'variable', 'probability', 'random', 'function']", The probability distribution of a discrete random variable,seg_49,"as we will see, so-called continuous random variables cannot be specified by giving a probability mass function. however, the distribution function of a random variable x (also known as the cumulative distribution function) allows us to treat discrete and continuous random variables in the same way."
312,1,"['distribution function', 'distribution', 'random variable', 'variable', 'random', 'function']", The probability distribution of a discrete random variable,seg_49,"definition. the distribution function f of a random variable x is the function f : r → [0, 1], defined by"
313,1,"['discrete random variable', 'mass function', 'probability mass function', 'distribution function', 'probabilistic', 'discrete', 'distribution', 'random variable', 'variable', 'information', 'probability', 'random', 'function']", The probability distribution of a discrete random variable,seg_49,"both the probability mass function and the distribution function of a discrete random variable x contain all the probabilistic information of x ; the probability distribution of x is determined by either of them. in fact, the distribution function f of a discrete random variable x can be expressed in terms of the probability mass function p of x and vice versa. if x attains values a1, a2, . . ., such that"
314,1,"['discrete random variable', 'distribution function', 'discrete', 'distribution', 'random variable', 'variable', 'random', 'function']", The probability distribution of a discrete random variable,seg_49,"we see that, for a discrete random variable x , the distribution function f jumps in each of the ai, and is constant between successive ai. the height of the jump at ai is p(ai); in this way p can be retrieved from f . for example, see figure 4.1, where p and f are displayed for the random variable m ."
315,1,"['distribution function', 'distribution', 'random variable', 'variable', 'random', 'function']", The probability distribution of a discrete random variable,seg_49,we end this section with three properties of the distribution function f of a random variable x :
316,1,['event'], The probability distribution of a discrete random variable,seg_49,consequence of the fact that a ≤ b implies that the event {x ≤ a} is contained in the event {x ≤ b}.
317,1,"['distribution function', 'distribution', 'probability', 'function']", The probability distribution of a discrete random variable,seg_49,"2. since f (a) is a probability, the value of the distribution function is always"
318,0,[], The probability distribution of a discrete random variable,seg_49,"between 0 and 1. moreover,"
319,0,[], The probability distribution of a discrete random variable,seg_49,this is indicated in figure 4.1 by bullets. henceforth we will omit these bullets.
320,1,"['distribution function', 'distribution', 'random variable', 'variable', 'random', 'function']", The probability distribution of a discrete random variable,seg_49,"conversely, any function f satisfying 1, 2, and 3 is the distribution function of some random variable (see remarks 6.1 and 6.2)."
321,1,"['discrete random variable', 'discrete', 'random variable', 'variable', 'random']", The probability distribution of a discrete random variable,seg_49,"quick exercise 4.3 let x be a discrete random variable, and let a be such that p(a) > 0. show that f (a) = p(x < a) + p(a)."
322,1,"['random variables', 'variables', 'discrete random variables', 'discrete', 'random']", The probability distribution of a discrete random variable,seg_49,there are many discrete random variables that arise in a natural way. we introduce three of them in the next two sections.
323,1,"['model', 'experiment', 'distribution', 'bernoulli', 'bernoulli distribution', 'outcomes']", The Bernoulli and binomial distributions,seg_51,"the bernoulli distribution is used to model an experiment with only two possible outcomes, often referred to as “success” and “failure”, usually encoded as 1 and 0."
324,1,"['discrete random variable', 'mass function', 'probability mass function', 'discrete', 'bernoulli', 'random variable', 'variable', 'probability', 'random', 'function', 'parameter']", The Bernoulli and binomial distributions,seg_51,"definition. a discrete random variable x has a bernoulli distribution with parameter p, where 0 ≤ p ≤ 1, if its probability mass function is given by"
325,1,['distribution'], The Bernoulli and binomial distributions,seg_51,we denote this distribution by ber(p).
326,1,"['mass function', 'probability mass function', 'distribution', 'bernoulli', 'probability', 'bernoulli distribution', 'function', 'parameter', 'dependence']", The Bernoulli and binomial distributions,seg_51,note that we wrote px instead of p for the probability mass function of x . this was done to emphasize its dependence on x and to avoid possible confusion with the parameter p of the bernoulli distribution.
327,1,"['probability', 'random']", The Bernoulli and binomial distributions,seg_51,"consider the (fictitious) situation that you attend, completely unprepared, a multiple-choice exam. it consists of 10 questions, and each question has four alternatives (of which only one is correct). you will pass the exam if you answer six or more questions correctly. you decide to answer each of the questions in a random way, in such a way that the answer of one question is not affected by the answers of the others. what is the probability that you will pass?"
328,0,[], The Bernoulli and binomial distributions,seg_51,1 if the ith answer is correct
329,0,[], The Bernoulli and binomial distributions,seg_51,"ri = {0 if the ith answer is incorrect,"
330,0,[], The Bernoulli and binomial distributions,seg_51,the number of correct answers x is given by
331,1,['probability'], The Bernoulli and binomial distributions,seg_51,quick exercise 4.4 calculate the probability that you answered the first question correctly and the second one incorrectly.
332,1,"['events', 'independent', 'case']", The Bernoulli and binomial distributions,seg_51,"clearly, x attains only the values 0, 1, . . . , 10. let us first consider the case x = 0. since the answers to the different questions do not influence each other, we conclude that the events {r1 = a1}, . . . , {r10 = a10} are independent for every choice of the ai, where each ai is 0 or 1. we find"
333,1,['probability'], The Bernoulli and binomial distributions,seg_51,the probability that we have answered exactly one question correctly equals
334,1,['probability'], The Bernoulli and binomial distributions,seg_51,"which is the probability that the answer is correct times the probability that the other nine answers are wrong, times the number of ways in which this can occur:"
335,1,['independence'], The Bernoulli and binomial distributions,seg_51,"in general we find for k = 0, 1, . . . , 10, again using independence, that"
336,1,['probability'], The Bernoulli and binomial distributions,seg_51,"which is the probability that k questions were answered correctly times the probability that the other 10−k answers are wrong, times the number of ways c10,k this can occur."
337,0,[], The Bernoulli and binomial distributions,seg_51,"so c10,k is the number of different ways in which one can choose k correct answers from the list of 10. we already have seen that c10,0 = 1, because there is only one way to do everything wrong; and that c10,1 = 10, because each of the 10 questions may have been answered correctly."
338,0,['n'], The Bernoulli and binomial distributions,seg_51,"more generally, if we have to choose k different objects out of an ordered list of n objects, and the order in which we pick the objects matters, then for the first object you have n possibilities, and no matter which object you pick, for the second one there are n − 1 possibilities. for the third there are n − 2 possibilities, and so on, with n− (k − 1) possibilities for the kth. so there are"
339,0,[], The Bernoulli and binomial distributions,seg_51,ways to choose the k objects.
340,1,['permutations'], The Bernoulli and binomial distributions,seg_51,"in how many ways can we choose three questions? when the order matters, there are 10 · 9 · 8 ways. however, the order in which these three questions are selected does not matter: to answer questions 2, 5, and 8 correctly is the same as answering questions 8, 2, and 5 correctly, and so on. the triplet {2, 5, 8} can be chosen in 3 · 2 · 1 different orders, all with the same result. there are six permutations of the numbers 2, 5, and 8 (see page 14)."
341,0,[], The Bernoulli and binomial distributions,seg_51,"thus, compensating for this six-fold overcount, the number c10,3 of ways to correctly answer 3 questions out of 10 becomes"
342,0,['n'], The Bernoulli and binomial distributions,seg_51,"note that this is equal to n! ,"
343,0,['n'], The Bernoulli and binomial distributions,seg_51,which is usually denoted by (n
344,0,[], The Bernoulli and binomial distributions,seg_51,"k). moreover, in accordance with"
345,0,[], The Bernoulli and binomial distributions,seg_51,quick exercise 4.5 show that (
346,1,['probability'], The Bernoulli and binomial distributions,seg_51,"since p(x ≥ 6) = p(x = 6) + · · · + p(x = 10), it is now an easy (but tedious) exercise to determine the probability that you will pass. one finds that p(x ≥ 6) = 0.0197. it pays to study, doesn’t it?!"
347,1,"['parameters', 'distribution', 'random variable', 'variable', 'binomial', 'random', 'binomial distribution']", The Bernoulli and binomial distributions,seg_51,the preceding random variable x is an example of a random variable with a binomial distribution with parameters n = 10 and p = 1/4.
348,1,"['discrete random variable', 'parameters', 'mass function', 'probability mass function', 'discrete', 'random variable', 'variable', 'binomial', 'probability', 'random', 'function']", The Bernoulli and binomial distributions,seg_51,"definition. a discrete random variable x has a binomial distribution with parameters n and p, where n = 1, 2, . . . and 0 ≤ p ≤ 1, if its probability mass function is given by"
349,1,['distribution'], The Bernoulli and binomial distributions,seg_51,"we denote this distribution by bin(n, p)."
350,1,"['mass function', 'probability mass function', 'distribution function', 'distribution', 'probability', 'function']", The Bernoulli and binomial distributions,seg_51,"figure 4.2 shows the probability mass function px and distribution function fx of a bin(10, 1"
351,1,"['random variable', 'variable', 'random']", The Bernoulli and binomial distributions,seg_51,4 ) distributed random variable.
352,1,['moment'], The geometric distribution,seg_53,"in 1986, weinberg and gladen [38] investigated the number of menstrual cycles it took women to become pregnant, measured from the moment they had"
353,1,"['model', 'random variable', 'variable', 'random']", The geometric distribution,seg_53,decided to become pregnant. we model the number of cycles up to pregnancy by a random variable x .
354,1,"['independence', 'independent', 'probability']", The geometric distribution,seg_53,"assume that the probability that a woman becomes pregnant during a particular cycle is equal to p, for some p with 0 < p ≤ 1, independent of the previous cycles. then clearly p(x = 1) = p. due to the independence of consecutive cycles, one finds for k = 1, 2, . . . that"
355,1,"['geometric distribution', 'distribution', 'random variable', 'variable', 'parameter', 'random', 'geometric']", The geometric distribution,seg_53,this random variable x is an example of a random variable with a geometric distribution with parameter p.
356,1,"['discrete random variable', 'mass function', 'probability mass function', 'discrete', 'random variable', 'variable', 'probability', 'random', 'function', 'parameter', 'geometric']", The geometric distribution,seg_53,"definition. a discrete random variable x has a geometric distribution with parameter p, where 0 < p ≤ 1, if its probability mass function is given by"
357,1,['distribution'], The geometric distribution,seg_53,we denote this distribution by geo(p).
358,1,"['mass function', 'probability mass function', 'distribution function', 'distribution', 'probability', 'function']", The geometric distribution,seg_53,figure 4.3 shows the probability mass function px and distribution function fx of a geo(1
359,1,"['random variable', 'variable', 'random']", The geometric distribution,seg_53,4 ) distributed random variable.
360,1,['distribution'], The geometric distribution,seg_53,"quick exercise 4.6 let x have a geo(p) distribution. for n ≥ 0, show that p(x > n) = (1 − p)n."
361,1,"['geometric distribution', 'distribution', 'geometric']", The geometric distribution,seg_53,"the geometric distribution has a remarkable property, which is known as the memoryless property.1 for n, k = 0, 1, 2, . . . one has"
362,0,[], The geometric distribution,seg_53,we can derive this equality using the result from quick exercise 4.6:
363,1,['table'], Solutions to the quick exercises,seg_55,"4.1 from table 4.1, one finds that"
364,1,['table'], Solutions to the quick exercises,seg_55,"4.2 from table 4.1, one determines the following table."
365,0,[], Solutions to the quick exercises,seg_55,not very interestingly: this also holds if p(a) = 0.
366,1,"['independence', 'probability']", Solutions to the quick exercises,seg_55,"4.4 the probability that you answered the first question correctly and the second one incorrectly is given by p(r1 = 1, r2 = 0). due to independence,"
367,0,[], Solutions to the quick exercises,seg_55,4.5 rewriting yields
368,1,"['success', 'probability']", Solutions to the quick exercises,seg_55,"4.6 there are two ways to show that p(x > n) = (1 − p)n. the easiest way is to realize that p(x > n) is the probability that we had “no success in the first n trials,” which clearly equals (1 − p)n. a more involved way is by calculation:"
369,0,[], Solutions to the quick exercises,seg_55,if we recall from calculus that
370,0,[], Solutions to the quick exercises,seg_55,the answer follows immediately.
371,1,['independent'], Exercises,seg_57,"4.1 let z represent the number of times a 6 appeared in two independent throws of a die, and let s and m be as in section 4.1."
372,1,"['distribution', 'probability distribution', 'probability']", Exercises,seg_57,"a. describe the probability distribution of z, by giving either the probability"
373,1,"['parameters', 'distribution function', 'distribution', 'function']", Exercises,seg_57,"mass function pz of z or the distribution function fz of z. what type of distribution does z have, and what are the values of its parameters?"
374,1,"['events', 'outcomes']", Exercises,seg_57,"b. list the outcomes in the events {m = 2, z = 0}, {s = 5, z = 1}, and"
375,1,['probabilities'], Exercises,seg_57,"{s = 8, z = 1}. what are their probabilities?"
376,1,"['events', 'independent']", Exercises,seg_57,c. determine whether the events {m = 2} and {z = 0} are independent.
377,1,"['discrete random variable', 'mass function', 'probability mass function', 'discrete', 'random variable', 'variable', 'probability', 'random', 'function']", Exercises,seg_57,4.2 let x be a discrete random variable with probability mass function p given by:
378,1,"['random variable', 'variable', 'random']", Exercises,seg_57,"a. let the random variable y be defined by y = x2, i.e., if x = 2, then"
379,1,"['mass function', 'probability mass function', 'probability', 'function']", Exercises,seg_57,y = 4. calculate the probability mass function of y .
380,1,"['distribution', 'functions']", Exercises,seg_57,"b. calculate the value of the distribution functions of x and y in a = 1,"
381,1,"['discrete random variable', 'distribution function', 'discrete', 'distribution', 'random variable', 'variable', 'random', 'function']", Exercises,seg_57,4.3 suppose that the distribution function of a discrete random variable x is given by
382,1,"['mass function', 'probability mass function', 'probability', 'function']", Exercises,seg_57,determine the probability mass function of x .
383,1,"['tails', 'probability']", Exercises,seg_57,"4.4 you toss n coins, each showing heads with probability p, independently of the other tosses. each coin that shows tails is tossed again. let x be the total number of heads."
384,1,['distribution'], Exercises,seg_57,a. what type of distribution does x have? specify its parameter(s).
385,1,"['mass function', 'probability mass function', 'probability', 'function']", Exercises,seg_57,b. what is the probability mass function of the total number of heads x?
386,1,"['distribution function', 'results', 'distribution', 'random variable', 'variable', 'random', 'function']", Exercises,seg_57,"4.5 a fair die is thrown until the sum of the results of the throws exceeds 6. the random variable x is the number of throws needed for this. let f be the distribution function of x . determine f (1), f (2), and f (7)."
387,1,[], Exercises,seg_57,4.6 three times we randomly draw a number from the following numbers:
388,1,"['mass function', 'probability mass function', 'probability', 'function']", Exercises,seg_57,"if xi represents the ith draw, i = 1, 2, 3, then the probability mass function of xi is given by"
389,1,"['average', 'independent']", Exercises,seg_57,"and p(xi = a) = 0 for all other a. we assume that each draw is independent of the previous draws. let x̄ be the average of x1, x2, and x3, i.e.,"
390,1,"['mass function', 'probability mass function', 'probability', 'function']", Exercises,seg_57,a. determine the probability mass function px̄ of x̄.
391,1,['probability'], Exercises,seg_57,b. compute the probability that exactly two draws are equal to 1.
392,0,[], Exercises,seg_57,4.7 a shop receives a batch of 1000 cheap lamps. the odds that a lamp is defective are 0.1%. let x be the number of defective lamps in the batch.
393,1,['distribution'], Exercises,seg_57,a. what kind of distribution does x have? what is/are the value(s) of pa-
394,1,['distribution'], Exercises,seg_57,rameter(s) of this distribution?
395,1,['probability'], Exercises,seg_57,b. what is the probability that the batch contains no defective lamps? one
396,0,[], Exercises,seg_57,defective lamp? more than two defective ones?
397,1,['probability'], Exercises,seg_57,4.8 in section 1.4 we saw that each space shuttle has six o-rings and that each o-ring fails with probability
398,0,[], Exercises,seg_57,"where a = 5.085, b = −0.1156, and t is the temperature (in degrees fahrenheit) at the time of the launch of the space shuttle. at the time of the fatal launch of the challenger, t = 31, yielding p(31) = 0.8178."
399,1,[], Exercises,seg_57,a. let x be the number of failing o-rings at launch temperature 31◦f. what
400,1,"['parameters', 'distribution', 'probability distribution', 'probability']", Exercises,seg_57,"type of probability distribution does x have, and what are the values of its parameters?"
401,1,['probability'], Exercises,seg_57,b. what is the probability p(x ≥ 1) that at least one o-ring fails?
402,1,"['failure', 'probability']", Exercises,seg_57,"4.9 for simplicity’s sake, let us assume that all space shuttles will be launched at 81◦f (which is the highest recorded launch temperature in figure 1.3). with this temperature, the probability of an o-ring failure is equal to p(81) = 0.0137 (see section 1.4 or exercise 4.8)."
403,1,['probability'], Exercises,seg_57,"a. what is the probability that during 23 launches no o-ring will fail, but"
404,1,[], Exercises,seg_57,that at least one o-ring will fail during the 24th launch of a space shuttle?
405,1,['probability'], Exercises,seg_57,b. what is the probability that no o-ring fails during 24 launches?
406,1,"['random variables', 'variables', 'probability', 'random']", Exercises,seg_57,"4.10 early in the morning, a group of m people decides to use the elevator in an otherwise deserted building of 21 floors. each of these persons chooses his or her floor independently of the others, and—from our point of view— completely at random, so that each person selects a floor with probability 1/21. let sm be the number of times the elevator stops. in order to study sm, we introduce for i = 1, 2, . . . , 21 random variables ri, given by"
407,0,[], Exercises,seg_57,1 if the elevator stops at the ith floor
408,0,[], Exercises,seg_57,ri = {0 if the elevator does not stop at the ith floor.
409,1,['distribution'], Exercises,seg_57,a. each ri has a ber(p) distribution. show that p = 1 − ( 2
410,0,[], Exercises,seg_57,"b. from the way we defined sm, it follows that"
411,1,['distribution'], Exercises,seg_57,"can we conclude that sm has a bin(21, p) distribution, with p as in part a? why or why not?"
412,1,['distribution'], Exercises,seg_57,and that s3 has the following distribution.
413,1,"['distribution', 'parameter']", Exercises,seg_57,"4.11 you decide to play monthly in two different lotteries, and you stop playing as soon as you win a prize in one (or both) lotteries of at least one million euros. suppose that every time you participate in these lotteries, the probability to win one million (or more) euros is p1 for one of the lotteries and p2 for the other. let m be the number of times you participate in these lotteries until winning at least one prize. what kind of distribution does m have, and what is its parameter?"
414,1,"['independent', 'probability']", Exercises,seg_57,"4.12 you and a friend want to go to a concert, but unfortunately only one ticket is still available. the man who sells the tickets decides to toss a coin until heads appears. in each toss heads appears with probability p, where 0 < p < 1, independent of each of the previous tosses. if the number of tosses needed is odd, your friend is allowed to buy the ticket; otherwise you can buy it. would you agree to this arrangement?"
415,1,"['estimate', 'distribution', 'probability distribution', 'probability', 'random']", Exercises,seg_57,"4.13 a box contains an unknown number n of identical bolts. in order to get an idea of the size n , we randomly mark one of the bolts from the box. next we select at random a bolt from the box. if this is the marked bolt we stop, otherwise we return the bolt to the box, and we randomly select a second one, etc. we stop when the selected bolt is the marked one. let x be the number of times a bolt was selected. later (in exercise 21.11) we will try to find an estimate of n . here we look at the probability distribution of x ."
416,1,"['distribution', 'probability distribution', 'probability']", Exercises,seg_57,a. what is the probability distribution of x? specify its parameter(s)!
417,0,[], Exercises,seg_57,b. the drawback of this approach is that x can attain any of the values
418,1,"['sample', 'uniform distribution', 'discrete', 'sampling', 'distribution', 'random', 'discrete uniform distribution']", Exercises,seg_57,"1, 2, 3, . . . , so that if n is large we might be sampling from the box for quite a long time. we decide to sample from the box in a slightly different way: after we have randomly marked one of the bolts in the box, we select at random a bolt from the box. if this is the marked one, we stop, otherwise we randomly select a second bolt (we do not return the selected bolt). we stop when we select the marked bolt. let y be the number of times a bolt was selected. show that p(y = k) = 1/n for k = 1, 2, . . . , n (y has a so-called discrete uniform distribution)."
419,1,[], Exercises,seg_57,"c. instead of randomly marking one bolt in the box, we mark m bolts, with"
420,1,['sample'], Exercises,seg_57,"m smaller than n . next, we randomly select r bolts; z is the number of marked bolts in the sample. show that"
421,1,"['parameters', 'distribution', 'hypergeometric', 'hypergeometric distribution']", Exercises,seg_57,"(z has a so-called hypergeometric distribution, with parameters m, n , and r.)"
422,1,"['outcome', 'results', 'probability']", Exercises,seg_57,"4.14 we throw a coin until a head turns up for the second time, where p is the probability that a throw results in a head and we assume that the outcome"
423,1,"['outcomes', 'independent']", Exercises,seg_57,of each throw is independent of the previous outcomes. let x be the number of times we have thrown the coin.
424,1,"['model', 'continuous random variables', 'random variables', 'variables', 'random', 'continuous', 'experiments', 'outcomes']", Continuous random variables,seg_59,"many experiments have outcomes that take values on a continuous scale. for example, in chapter 2 we encountered the load at which a model of a bridge collapses. these experiments have continuous random variables naturally associated with them."
425,1,"['interval', 'discrete', 'probability', 'associated', 'random', 'process', 'experiment', 'random variable', 'mean', 'continuous random variables', 'continuous', 'outcomes', 'discrete random variable', 'random variables', 'probabilities', 'variables', 'discrete random variables', 'variable']", Probability density functions,seg_61,"one way to look at continuous random variables is that they arise by a (neverending) process of refinement from discrete random variables. suppose, for example, that a discrete random variable associated with some experiment takes on the value 6.283 with probability p. if we refine, in the sense that we also get to know the fourth decimal, then the probability p is spread over the outcomes 6.2830, 6.2831, . . . , 6.2839. usually this will mean that each of these new values is taken on with a probability that is much smaller than p—the sum of the ten probabilities is p. continuing the refinement process to more and more decimals, the probabilities of the possible values of the outcomes become smaller and smaller, approaching zero. however, the probability that the possible values lie in some fixed interval [a, b] will settle down. this is closely related to the way sums converge to an integral in the definition of the integral and motivates the following definition."
426,1,"['continuous', 'random variable', 'variable', 'random', 'function']", Probability density functions,seg_61,"definition. a random variable x is continuous if for some function f : r → r and for any numbers a and b with a ≤ b,"
427,1,['function'], Probability density functions,seg_61,the function f has to satisfy f(x) ≥ 0 for all x and ∫−
428,1,"['density function', 'probability density function', 'probability', 'function']", Probability density functions,seg_61,∞ ∞ f(x) dx = 1. we call f the probability density function (or probability density) of x.
429,1,"['density function', 'probability density function', 'interval', 'probability', 'function']", Probability density functions,seg_61,"note that the probability that x lies in an interval [a, b] is equal to the area under the probability density function f of x over the interval [a, b]; this is illustrated in figure 5.1. so if the interval gets smaller and smaller, the probability will go to zero: for any positive ε"
430,0,[], Probability density functions,seg_61,"and sending ε to 0, it follows that for any a"
431,1,"['continuous random variables', 'random variables', 'variables', 'intervals', 'random', 'continuous']", Probability density functions,seg_61,this implies that for continuous random variables you may be careless about the precise form of the intervals:
432,1,['probability'], Probability density functions,seg_61,"for small positive ε. hence f(a) can be interpreted as a (relative) measure of how likely it is that x will be near a. however, do not think of f(a) as a probability: f(a) can be arbitrarily large. an example of such an f is given in the following exercise."
433,1,"['density function', 'probability density function', 'random variable', 'variable', 'probability', 'random', 'function']", Probability density functions,seg_61,"quick exercise 5.1 let the function f be defined by f(x) = 0 if x ≤ 0 or x ≥ 1, and f(x) = 1/(2√x) for 0 < x < 1. you can check quickly that f satisfies the two properties of a probability density function. let x be a random variable with f as its probability density function. compute the probability that x lies between 10−4 and 10−2."
434,1,"['interval', 'probability mass function', 'distribution function', 'discrete', 'probability', 'random', 'function', 'mass function', 'cases', 'events', 'event', 'density function', 'disjoint', 'continuous random variables', 'probability density function', 'distribution', 'union', 'continuous', 'random variables', 'variables', 'discrete random variables']", Probability density functions,seg_61,"you should realize that discrete random variables do not have a probability density function f and continuous random variables do not have a probability mass function p, but that both have a distribution function f (a) = p(x ≤ a). using the fact that for a < b the event {x ≤ b} is a disjoint union of the events {x ≤ a} and {a < x ≤ b}, we can express the probability that x lies in an interval (a, b] directly in terms of f for both cases:"
435,1,"['density function', 'continuous', 'distribution function', 'continuous random variable', 'distribution', 'random variable', 'variable', 'random', 'function']", Probability density functions,seg_61,there is a simple relation between the distribution function f and the probability density function f of a continuous random variable. it follows from integral calculus that
436,1,"['density function', 'probability density function', 'distribution function', 'probabilistic', 'information', 'distribution', 'random variable', 'probability distribution', 'variable', 'probability', 'random', 'function']", Probability density functions,seg_61,both the probability density function and the distribution function of a continuous random variable x contain all the probabilistic information about x ; the probability distribution of x is described by either of them.
437,1,"['model', 'probability', 'experiment']", Probability density functions,seg_61,"we illustrate all this with an example. suppose we want to make a probability model for an experiment that can be described as “an object hits a disc of radius r in a completely arbitrary way” (of course, this is not you playing darts—nevertheless we will refer to this example as the darts example). we are interested in the distance x between the hitting point and the center of the disc. since distances cannot be negative, we have f (b) = p(x ≤ b) = 0 when b < 0. since the object hits the disc, we have f (b) = 1 when b > r. that the dart hits the disk in a completely arbitrary way we interpret as that the probability of hitting any region is proportional to the area of that region. in particular, because the disc has area πr2 and the disc with radius b has area πb2, we should put"
438,1,"['density function', 'probability density function', 'interval', 'probability', 'function']", Probability density functions,seg_61,"then the probability density function f of x is equal to 0 outside the interval [0, r] and"
439,1,['probability'], Probability density functions,seg_61,"quick exercise 5.2 compute for the darts example the probability that 0 < x ≤ r/2, and the probability that r/2 < x ≤ r."
440,1,"['interval', 'measurements', 'probability', 'associated', 'random', 'function', 'experiment', 'random variable', 'density function', 'probability density function', 'continuous', 'continuous random variable', 'outcome', 'outcomes', 'variable', 'experiments']", The uniform distribution,seg_63,"in this section we encounter a continuous random variable that describes an experiment where the outcome is completely arbitrary, except that we know that it lies between certain bounds. many experiments of physical origin have this kind of behavior. for instance, suppose we measure for a long time the emission of radioactive particles of some material. suppose that the experiment consists of recording in each hour at what times the particles are emitted. then the outcomes will lie in the interval [0,60] minutes. if the measurements would concentrate in any way, there is either something wrong with your geiger counter or you are about to discover some new physical law. not concentrating in any way means that subintervals of the same length should have the same probability. it is then clear (cf. equation (5.1)) that the probability density function associated with this experiment should be constant on [0, 60]. this motivates the following definition."
441,1,"['density function', 'probability density function', 'interval', 'continuous', 'continuous random variable', 'random variable', 'variable', 'probability', 'random', 'function']", The uniform distribution,seg_63,"definition. a continuous random variable has a uniform distribution on the interval [α, β] if its probability density function f is given by f(x) = 0 if x is not in [α, β] and"
442,1,['distribution'], The uniform distribution,seg_63,"we denote this distribution by u(α, β)."
443,1,"['distribution function', 'distribution', 'random variable', 'variable', 'random', 'function']", The uniform distribution,seg_63,"quick exercise 5.3 argue that the distribution function f of a random variable that has a u(α, β) distribution is given by f (x) = 0 if x < α, f (x) = 1 if x > β, and f (x) = (x − α)/(β − α) for α ≤ x ≤ β."
444,1,"['density function', 'probability density function', 'distribution function', 'distribution', 'probability', 'function']", The uniform distribution,seg_63,"in figure 5.3 the probability density function and the distribution function of a u(0, 1"
445,1,['distribution'], The uniform distribution,seg_63,3 ) distribution are depicted.
