,Relevance,Tags,Heading,Seg,Sentence
378,1,"['curve', 'distribution function', 'distribution', 'probability', 'function']", Fractiles,seg_87,"we now use the distribution function the opposite way: find the value 0.80 (equivalent to 80%) on the y-axis (i.e., a probability of 80%) and move horizontally to the distribution curve, then find the corresponding value of the x-axis. on the graph below, we can see that it is roughly 504 g (fig. 4.5)."
379,1,"['distribution function', 'distribution', 'normal', 'function', 'normal distribution']", Fractiles,seg_87,"we therefore need to use the normal distribution function in “both ways”. when we are using the distribution function in the “reverse” way, for example, from 0.80 ¼ 80% on the y-axis to a value on the x-axis, we are talking"
380,1,"['quantile', 'percentile', 'fractile', 'distribution', 'normal', 'normal distribution']", Fractiles,seg_87,about finding a fractile (*) (also called a quantile or a percentile) in the distribution. the figure above shows the finding of 80% fractile in a normal distribution.
381,1,"['quartiles', 'fractile', 'median', 'fractiles']", Fractiles,seg_87,"we have actually seen in chap. 3 the most important fractiles: the quartiles are the 25 and 75% fractiles, and the median is the 50% fractile."
382,1,['fractiles'], Fractiles,seg_87,"the fractiles corresponding to 10, 20, 30%, etc., are called the deciles."
383,1,"['distribution', 'normal', 'normal distribution', 'table']", Calculations in the Normal Distribution,seg_89,wewill now show how to do simple calculations in the normal distribution by using a table of the normal distribution.
384,1,"['table', 'distribution', 'tables', 'normal', 'fractiles', 'normal distribution']", Calculations in the Normal Distribution,seg_89,the most important fractiles in the normal distribution are found in the table at the end of the book. more detailed tables on the normal distribution can be found in many books.
385,1,"['deviation', 'distribution', 'normal', 'mean', 'standard', 'standard deviation', 'normal distribution']", Calculations in the Normal Distribution,seg_89,"example. let us assume that the weight, x, of (the coffee in) a bag of coffee follows a normal distribution with a mean m ¼ 500 g and standard deviation s ¼ 5 g."
386,0,[], Calculations in the Normal Distribution,seg_89,as mentioned earlier:
387,1,"['deviation', 'distribution', 'normal', 'mean', 'standard', 'standard deviation', 'normal distribution']", Calculations in the Normal Distribution,seg_89,follows a normal distribution with mean 0 and standard deviation 1.
388,1,"['distribution function', 'standardized', 'distribution', 'normal', 'function', 'normal distribution']", Calculations in the Normal Distribution,seg_89,we say that we standardize x in this calculation. the standardized normal distribution function is tabulated in chap. 9.
389,0,[], Calculations in the Normal Distribution,seg_89,now we can answer questions such as:
390,1,"['probability', 'random']", Calculations in the Normal Distribution,seg_89,1. what is the probability that a random coffee bag weighs at most 510 g?
391,0,[], Calculations in the Normal Distribution,seg_89,we standardize the 510 g and obtain:
392,1,"['fractile', 'table', 'data', 'standardized', 'distribution', 'normal', 'probability', 'random', 'normal distribution']", Calculations in the Normal Distribution,seg_89,"by looking in a table of the standardized normal distribution, we find that the probability of a data value 2 is 0.0977 ¼ 97.7%. this is then the probability that a random coffee bag weighs, at most, 510 g. 2. what is the 95% fractile in the distribution?"
393,1,"['fractile', 'table', 'standardized', 'distribution', 'normal', 'normal distribution']", Calculations in the Normal Distribution,seg_89,"in a table of the standardized normal distribution (at the end of the book), you find the 95% fractile to be 1.65. this represents a fractile in the distribution of"
394,0,[], Calculations in the Normal Distribution,seg_89,where x is the weight of a randomly selected coffee bag. by solving the equation
395,1,"['fractile', 'distribution', 'probability', 'random']", Calculations in the Normal Distribution,seg_89,"we obtain x ¼ 500 1.65 ¼ 508.25. this means that the 95% fractile in the distribution of a randomly chosen coffee bag is 508.25. in other words, the probability that a random coffee bag weighs less than 508.25 g is exactly 95%."
396,0,[], The Normal Distribution and Spreadsheets,seg_91,"if you do not use spreadsheets, you can skip this section."
397,1,"['functions', 'distribution', 'normal', 'normal distribution']", The Normal Distribution and Spreadsheets,seg_91,there are in microsoft excel and openoffice calc two important functions for the normal distribution.
398,1,"['density function', 'distribution function', 'distribution', 'normal', 'fractiles', 'function', 'normal distribution']", The Normal Distribution and Spreadsheets,seg_91,– normdist: provides the distribution function or density function for a normal distribution. – norminv: gives fractiles in a normal distribution.
399,1,"['density function', 'curve', 'table', 'function']", NORMDIST X Mean Stdev Cumulative,seg_93,"it is only if you have to make figures with the “bell-shaped” curve, that you need the density function. therefore, you should almost always use cumulative ¼ 1 (table 4.1)."
400,1,"['deviation', 'distribution function', 'standardized', 'distribution', 'normal', 'mean', 'parameter', 'standard', 'function', 'standard deviation', 'normal distribution']", NORMDIST X Mean Stdev Cumulative,seg_93,the distribution function for the standardized normal distribution (with mean 0 and standard deviation 1) can also be obtained by using the function normsdist. this function only has one parameter: x.
401,1,"['deviation', 'table', 'standardized', 'distribution', 'normal', 'mean', 'probability', 'standard', 'function', 'standard deviation', 'parameter', 'normal distribution']", NORMINV Probability Mean Stdev,seg_95,"for the standardized normal distribution (table 4.2) (with mean 0 and standard deviation 1), you can use the function normsinv. this function only has one parameter: probability."
402,1,"['deviation', 'distribution', 'normal', 'mean', 'standard', 'standard deviation', 'normal distribution']", Example,seg_97,"let us assume that the weight, x, of (the coffee in) a bag of coffee follows a normal distribution with a mean m ¼ 500 g and standard deviation s ¼ 5 g."
403,1,"['probability', 'random']", Example,seg_97,"1. what is the probability that a random coffee bag weighs, at most, 490 g?"
404,1,"['probability', 'random']", Example,seg_97,we use normdist(490; 500; 5; 1) and get the result 0.023 ¼ 2.3%. 2. what is the probability that a random coffee bag weighs at most 510 g?
405,1,"['distribution', 'probability', 'fractile', 'random']", Example,seg_97,"similarly, we find the probability that a random coffee bag weighs at most 510 g: we use normdist(510; 500; 5; 1) and get the result 0.977 ¼ 97.7%. 3. what is the 5% fractile in the distribution?"
406,1,"['percentages', 'probabilities']", Example,seg_97,"remember that 5% equals 0.05. in the spreadsheet, we do not use percentages when writing probabilities. we therefore use norminv(0.05; 500; 5) and get the result 491.8."
407,1,"['deviation', 'standard deviation', 'standard']", Example,seg_97,5 standard deviation 5
408,1,['probability'], Example,seg_97,probability of weight £ x 7 probability
409,1,"['distribution', 'fractile', 'normal', 'normal distribution']", Example,seg_97,in this normal distribution the 11 fractile
410,1,"['fractile', 'distribution', 'probability', 'random']", Example,seg_97,"this means that the probability that the weight of a random bag of coffee is 491.8 g is precisely 0.05, which is equivalent to 5%. in other words, there is a 95% chance that a random coffee bag weighs more than 491.8 g. 4. what is the 80% fractile in the distribution?"
411,1,"['probability', 'fractile', 'random']", Example,seg_97,"similarly, we find the 80% fractile as norminv(0.80; 500; 5) and get the result 504.2. this means that the probability that the weight of a random bag of coffee is 504.2 g is precisely 0.80, which is equivalent to 80%."
412,1,['random'], Example,seg_97,"in other words, there is a 20% chance that a random coffee bag weighs more than 504.2 g."
413,0,[], Example,seg_97,the spreadsheet shows how to make the calculations in a spreadsheet (fig. 4.6).
414,1,"['density function', 'distribution function', 'data', 'distribution', 'normal', 'function', 'normal distribution']", Testing for the Normal Distribution,seg_99,"we have studied some key characteristics of the normal distribution, its density function and distribution function, and calculations in the normal distribution. in other words, the assumption has been that the data actually are following a normal distribution. there are several ways to check this. this is the topic of this section and the following section."
415,1,['histogram'], Simple Methods,seg_101,1. the histogram
416,1,"['histogram', 'median', 'data', 'average']", Simple Methods,seg_101,"it is always a good idea to study the histogram. this must show a symmetrical, “bell-shaped” appearance. depending on the number of data values, the histogram can be more or less irregular; we discuss this later in this chapter. 2. the average ¼ the median"
417,1,"['deviation', 'median', 'range', 'data', 'distribution', 'normal', 'standard', 'standard deviation', 'average', 'normal distribution', 'interquartile range']", Simple Methods,seg_101,"if data can be described by a normal distribution, the average and median must be nearly identical, because the normal distribution is symmetrical. this is very simple to check. 3. interquartile range larger than the standard deviation"
418,1,"['deviation', 'range', 'distribution', 'quartile', 'normal', 'standard', 'standard deviation', 'normal distribution', 'interquartile range']", Simple Methods,seg_101,"in the normal distribution, the interquartile range (i.e., the difference between the upper and lower quartile) is somewhat larger than the standard deviation; actually, it is around 1.35 the standard deviation, i.e.,"
419,1,"['range', 'quartiles', 'symmetric', 'data', 'standardized', 'intervals', 'quartile', 'mean', 'standard', 'standard deviation', 'interquartile range', 'distribution', 'deviation', 'fractile', 'table', 'normal', 'upper quartile', 'normal distribution']", Simple Methods,seg_101,"this can be explained by the standardized normal distribution with mean 0 and standard deviation 1: here, the upper quartile is 0.674 (see table in chap. 9, 75% fractile). because the normal distribution is symmetrical, the lower quartile is 0.674. the interquartile range, i.e., the distance between the quartiles, is therefore 2 0.674 ¼ approx. 1.35. by comparison, the standard deviation is precisely 1 in the standardized normal distribution. 4. number of data values in symmetric intervals around the mean"
420,1,"['deviation', 'interval', 'standard deviations', 'data', 'distribution', 'deviations', 'normal', 'mean', 'standard', 'standard deviation', 'normal distribution']", Simple Methods,seg_101,"we have seen that around 68% of the data values in a normal distribution are in an interval around mean standard deviation. if the data can be described by a normal distribution, the corresponding proportion for the data values therefore must be relatively close to 68%. if we have many data values (at least a couple of hundred), one can calculate the proportion of data values between the mean 2 standard deviations. this proportion should be relatively close to 95%."
421,1,"['deviation', 'sample', 'histogram']", Simple Methods,seg_101,"example a histogram of the height of all 30 kids from the fitness club survey is shown below (see also chap. 2). this histogram seems roughly symmetrical. when the sample is small, we must accept some deviation from the ideal appearance (fig. 4.7)."
422,1,"['statistics', 'table']", Simple Methods,seg_101,"in chap. 3, we found a number of statistics for the height of the 30 kids. the most important statistics are shown in table 4.3 with one decimal:"
423,1,"['deviation', 'median', 'factor', 'range', 'standard', 'standard deviation', 'average', 'interquartile range']", Simple Methods,seg_101,"we see that the average and the median are roughly equal. the interquartile range is slightly larger than the standard deviation, though not by a factor of 1.35."
424,1,"['deviation', 'interval', 'mean', 'standard', 'standard deviation']", Simple Methods,seg_101,the interval mean standard deviation corresponds to the interval from 135.0 to 179.2.
425,1,"['interval', 'data']", Simple Methods,seg_101,"in this interval, you can count 21 of the 30 data values, equivalent to 70%, i.e., very close to 68%."
426,1,"['distribution', 'normal', 'normal distribution', 'data']", Simple Methods,seg_101,"overall, we conclude that it appears reasonable that data can be described by a normal distribution."
427,1,"['normal distributions', 'normal', 'distributions']", Simple Methods,seg_101,"another issue is whether we should in fact use two normal distributions, one for each sex! we return to this issue in chap. 8."
428,1,"['statistics', 'kurtosis', 'data', 'distribution', 'normal', 'skewness', 'statistical', 'normal distribution']", Skewness and Kurtosis,seg_103,"the two statistics skewness and kurtosis can be used to check whether data follow a normal distribution. they are, however, complicated to calculate and therefore require the use of a spreadsheet or other statistical software."
429,1,"['statistics', 'data', 'distribution', 'normal', 'normal distribution']", Skewness and Kurtosis,seg_103,these two statistics can be easily calculated in most spreadsheets or other statistical software. they provide an easy opportunity to check whether the data can be described by a normal distribution.
430,1,"['distribution', 'skewed']", Skewness and Kurtosis,seg_103,skewness (*) is a measure of how skewed the distribution is compared to a symmetrical distribution:
431,1,"['data', 'distribution', 'skewness']", Skewness and Kurtosis,seg_103,"– if data can be described by a symmetrical distribution, the skewness must be close to 0. – positive skewness indicates a right-skewed distribution. – negative skewness indicates a left-skewed distribution."
432,1,"['sample', 'deviations', 'skewness']", Skewness and Kurtosis,seg_103,"as a very rough guide as to how large deviations from 0 can be accepted for the skewness for different sample sizes n, you can use the expression:"
433,1,"['sample size', 'sample']", Skewness and Kurtosis,seg_103,where n is the sample size.
434,1,"['sample size', 'sample', 'deviation', 'table', 'deviations']", Skewness and Kurtosis,seg_103,"this gives table 4.4. the smaller sample, the greater deviations from 0 you have to accept. when the sample size is multiplied by 4, the maximum acceptable deviation from 0 is divided by 2."
435,1,"['deviation', 'distribution', 'skewness']", Skewness and Kurtosis,seg_103,"so, you check whether the skewness is within the maximum acceptable deviation from 0. if not, we do not have a symmetrical distribution."
436,1,"['distribution', 'statistic', 'evaluating']", Skewness and Kurtosis,seg_103,"if the distribution is symmetrical, you can supplement with evaluating another statistic:"
437,1,['distribution'], Skewness and Kurtosis,seg_103,kurtosis (*) indicates how big “tails” the distribution has:
438,1,"['distribution', 'normal', 'kurtosis', 'normal distribution']", Skewness and Kurtosis,seg_103,– a normal distribution has kurtosis 0. – a positive kurtosis indicates larger “tails” than in the normal distribution. – a negative kurtosis indicates smaller “tails” than in the normal distribution.
439,1,"['distribution', 'normal', 'kurtosis', 'normal distribution']", Skewness and Kurtosis,seg_103,a distribution with positive kurtosis is often more “steep” in the top than the normal distribution.
440,1,"['distribution', 'normal', 'kurtosis', 'normal distribution']", Skewness and Kurtosis,seg_103,"conversely, a distribution with negative kurtosis is often more “flat” in the top than the normal distribution."
441,1,"['kurtosis', 'distribution', 'normal', 'normal distribution']", Skewness and Kurtosis,seg_103,"however, these properties are not always true. for example, the t-distribution (*) has a positive kurtosis. nevertheless, the t-distribution is more “flat” in the top than the normal distribution. see examples of the t-distribution later in this chapter."
442,1,"['sample', 'table', 'kurtosis', 'distribution', 'deviations', 'normal', 'skewness', 'normal distribution']", Skewness and Kurtosis,seg_103,"we may accept larger deviations from 0 for the kurtosis than for the skewness. for small sample sizes, table 4.5 shows the minimum and maximum kurtosis that can be accepted if the distribution can be described by a normal distribution."
443,1,"['sample size', 'sample', 'range', 'kurtosis', 'data', 'distribution', 'normal', 'normal distribution']", Skewness and Kurtosis,seg_103,"if kurtosis for a given sample size is outside the range above, data cannot be described by a normal distribution."
444,1,"['sample', 'kurtosis', 'distribution', 'normal', 'normal distribution']", Skewness and Kurtosis,seg_103,"assume, for example, that a sample of size n ¼ 100 has kurtosis >1.1. this is a sign of a distribution with larger “tails” than the normal distribution."
445,1,"['sample', 'interval', 'kurtosis']", Skewness and Kurtosis,seg_103,"notice that for small sample sizes, the acceptable interval of kurtosis is not symmetrical."
446,1,"['deviation', 'kurtosis', 'deviations', 'samples', 'skewness']", Skewness and Kurtosis,seg_103,"for large samples sizes (about 1,000 or more), we can accept twice as large deviations from 0 for kurtosis as for the skewness, i.e., the maximum deviation from 0 for the kurtosis is"
447,1,"['statistics', 'control', 'statistical', 'quality control']", Skewness and Kurtosis,seg_103,"for calculation formula on these statistics, we refer to the help in your spreadsheet (or other statistical software) or to textbooks, for example, montgomery: introduction to statistical quality control (2005)."
448,1,"['distribution', 'normal', 'kurtosis', 'normal distribution']", Skewness and Kurtosis,seg_103,"note: there is an alternative formula for calculating kurtosis, where a normal distribution has the value 3."
449,1,"['kurtosis', 'distribution', 'normal', 'statistical', 'normal distribution']", Skewness and Kurtosis,seg_103,"in spreadsheets such as microsoft excel and open office calc, and in most statistical software, the kurtosis of a normal distribution is 0."
450,1,"['functions', 'kurtosis', 'skewness']", Skewness and Kurtosis,seg_103,both the skewness and kurtosis exist as functions in spreadsheets:
451,1,"['kurtosis', 'function', 'skewness', 'skew']", Skewness and Kurtosis,seg_103,– skewness can be obtained using the function skew. – kurtosis can be obtained using the function kurt.
452,1,"['functions', 'table', 'statistics', 'kurtosis', 'skewness']", Skewness and Kurtosis,seg_103,"in chap. 3, we found using spreadsheet functions a number of statistics for the height of the 30 kids from the fitness club survey, including skewness and kurtosis, which are reproduced here (table 4.6)."
453,1,"['skewness', 'sample']", Skewness and Kurtosis,seg_103,"the skewness is close to 0. for a relatively small sample like this, we can accept values up to nearly 1."
454,1,"['kurtosis', 'data', 'distribution', 'normal', 'normal distribution']", Skewness and Kurtosis,seg_103,"therefore, data can be described by a symmetrical distribution. kurtosis is very close to 0. this confirms that data can be described by a normal distribution."
455,1,"['statistical tests', 'distribution', 'statistical', 'normal', 'tests', 'normal distribution']", Skewness and Kurtosis,seg_103,"there exist various statistical tests for the normal distribution, which are available in statistical software packages. these tests also confirm that the distribution of the height of the 30 kids can be described by a normal distribution.wewill not cover such tests in this book; see the help menu in your statistical software package."
456,1,"['quantile plot', 'plot', 'quantile', 'graphical', 'probability plot', 'data', 'distribution', 'normal', 'probability', 'statistical', 'normal distribution']", Normal Plot,seg_105,"finally, there exists a simple graphical tool to check if your data follow a normal distribution. this is called a normal plot (probability plot or quantile plot). it is a built-in feature of many statistical software packages, e.g., sas, jmp, spss, minitab, etc., see a list in chap. 9."
457,1,"['plot', 'statistical']", Normal Plot,seg_105,"if you have a statistical software package, you can produce a plot like the one shown above. it is also quite easy to do in a spreadsheet."
458,1,"['case', 'data', 'distribution', 'normal', 'normal distribution']", Normal Plot,seg_105,"if data follow a normal distribution, the points should be randomly scattered around the straight line. this seems to be the case here. this confirms that data can be described by a normal distribution (fig. 4.8)."
459,1,"['plot', 'method', 'statistical']", Normal Plot,seg_105,"if you do not have a statistical software package, you can construct the plot in a spreadsheet. the method is outlined in the text box."
460,1,"['plot', 'normal', 'data']", Normal Plot,seg_105,"technical note: construction of the normal plot in spreadsheets. first, you sort the data values in ascending order. here, we have used the height of the 30 kids from the fitness club survey; below we show only the two smallest data values, which are 112, respectively, 115 (fig. 4.9): (continued)"
461,1,"['distribution function', 'function', 'standard normal distribution', 'data', 'standard', 'curve', 'transformed', 'standard normal', 'regression', 'distribution', 'regression line', 'plot', 'fractile', 'scatter plot', 'normal', 'normal distribution']", Normal Plot,seg_105,"you make a column with consecutive numbers: this is column a. data values are found in column b. column c is used to calculate the expression (i 0.5)/n, where i is the number of the data value (in column a) and n is the total number of values (here 30). apart from 0.5 in the numerator (a technical correction), i/n is exactly the proportion of data values up to and including data value no. i. for the first data value, we get the result (1 0.5)/30 ¼ 0.017. a scatter plot with column c as y and column b as x can be compared with the distribution function of a normal distribution. however, it is difficult to check if the points follow a normal distribution curve. therefore, the y values in column c are transformed. for each value, we find the corresponding fractile in the standard normal distribution using the spreadsheet function normsinv, giving 2.13 for the first data value. this value is written in column d. this corresponds to “twisting” the y-axis so that the curve becomes a straight line. a plot of column d as y and column b as x is shown above. here, we have added a regression line (see chap. 7)."
462,1,"['evaluating', 'data', 'charts', 'distribution', 'set', 'normal', 'data set', 'random', 'random numbers', 'normal distribution']", Random Numbers,seg_107,"in evaluating how well a data set is consistent with the normal distribution, it can be a good benchmark to do the same calculations and charts for a similar number of random numbers from the normal distribution."
463,1,"['random number', 'data', 'normal', 'random', 'random numbers']", Random Numbers,seg_107,"in microsoft excel, you can construct random numbers from a normal distribution using the add-in menu data analysis, which has a sub-item random number generation. a similar option does not exist in open office calc."
464,1,"['deviation', 'histogram', 'random', 'case', 'data', 'standardized', 'distribution', 'normal', 'mean', 'standard', 'standard deviation', 'random numbers', 'normal distribution']", Random Numbers,seg_107,"in this way, it is simple to construct random numbers from a normal distribution. in comparison with the histogram of the height of the 30 kids from the fitness club survey (see chap. 2), we show a histogram based on 30 random data from a normal distribution (in this case with mean 0 and standard deviation 1, i.e., a standardized normal distribution)."
465,1,"['sample size', 'sample', 'histogram', 'distribution', 'normal', 'normal distribution']", Random Numbers,seg_107,"we know that these numbers come from a normal distribution. nevertheless, we can see that there are some irregularities in the histogram, which are due to the limited sample size (fig. 4.10)."
466,1,"['kurtosis', 'data', 'distribution', 'normal', 'random', 'normal distribution']", Random Numbers,seg_107,"in fact, it is quite easy to create many columns with random data from a normal distribution. in this way, the author calculated the recommended limits for kurtosis"
467,1,"['statistical', 'data', 'table']", Random Numbers,seg_107,"in the table above; however, other statistical software has been used, which is more suitable for very large amounts of data."
468,1,"['sample size', 'sample', 'histogram', 'simulation', 'statistical', 'random', 'random numbers', 'charts']", Random Numbers,seg_107,doing statistical calculations with random numbers is called simulation. you can also use simulation to study how the histogram gradually changes appearance when the sample size increases. see the charts (fig. 4.11).
469,1,"['sample size', 'sample', 'curve', 'histogram', 'distribution', 'normal', 'normal distribution']", Random Numbers,seg_107,"it is evident that in a sample size of 30, you have to accept some irregularities in the histogram. when the sample size increases to, for example, 1,000, the histogram looks very similar to a normal distribution curve."
470,1,"['samples', 'histograms']", Random Numbers,seg_107,"in these histograms, we have used the same number of bars for direct comparison. in practice, you will use more bars for large samples sizes, see chap. 2."
471,1,"['sample', 'statistical uncertainty', 'uncertainty', 'distribution', 'statistical', 'normal', 'associated', 'control', 'average', 'normal distribution']", Confidence Intervals,seg_109,"after studying the main characteristics of the normal distribution and how to control for the normal distribution, we now look at one of the main applications of the normal distribution: how to find the statistical uncertainty (*) associated with the average of a sample."
472,1,"['deviation', 'distribution', 'normal', 'mean', 'standard', 'standard deviation', 'normal distribution']", Confidence Intervals,seg_109,assume the height of the kids follows a normal distribution with mean m and standard deviation s.
473,1,['estimate'], Confidence Intervals,seg_109,"in practice, we do not know m and s, but we can calculate an estimate of m and s:"
474,1,"['deviation', 'sample', 'estimate', 'standard', 'standard deviation', 'average']", Confidence Intervals,seg_109,"– as an estimate of m, we use the average from a sample. – as an estimate of s, we use the standard deviation from a sample."
475,1,"['sample', 'mean', 'population', 'average']", Confidence Intervals,seg_109,we do not anticipate that the average calculated from a sample corresponds completely to the unknown mean of the population.
476,1,"['interval', 'mean', 'probability']", Confidence Intervals,seg_109,"but maybe we can find an interval that with a high probability (e.g., 95%) contains the unknown mean."
477,1,"['interval', 'mean', 'population', 'confidence', 'confidence interval']", Confidence Intervals,seg_109,such an interval is known as a 95% confidence interval (*) for the mean in the population. we will now show how to find such an interval (fig. 4.12).
478,1,"['confidence interval', 'interval', 'estimate', 'data', 'distribution', 'normal', 'mean', 'confidence', 'normal distribution']", Confidence Interval for the Mean,seg_111,the technique in this section requires that data can be described by a normal distribution. the purpose is to calculate an estimate of the mean and find a confidence interval for it.
479,0,[], Confidence Interval for the Mean,seg_111,"furthermore, we assume that"
480,1,"['deviation', 'sample', 'standard', 'standard deviation']", Confidence Interval for the Mean,seg_111,– we know the standard deviation in advance or – the sample is sufficiently large
481,1,"['deviation', 'sample', 'standard', 'standard deviation']", Confidence Interval for the Mean,seg_111,"knowing the standard deviation in advance is not the usual situation. however, if the sample is large enough, we can use a calculated standard deviation, as if it is known."
482,1,"['sample size', 'sample']", Confidence Interval for the Mean,seg_111,"with a sample size of more than 30, we are on the safe side. if the sample size is just over 10, we will not make very big mistakes using the technique in this section."
483,1,"['sample', 'estimate', 'mean', 'population', 'average']", Confidence Interval for the Mean,seg_111,"as an estimate of the mean m in the population, we use the average x of the sample."
484,1,"['sample size', 'sample', 'average']", Confidence Interval for the Mean,seg_111,"an average is more precisely determined, the larger the sample size. more specifically, we have the following rule:"
485,1,"['deviation', 'standard error', 'data', 'mean', 'standard', 'standard deviation', 'average', 'error']", Confidence Interval for the Mean,seg_111,the standard deviation for an average is obtained by dividing the original standard deviation s with the square root of the number of data values n. this is called the standard error (*) of the mean and sometimes abbreviated se.
486,1,"['deviation', 'interval', 'standard deviations', 'data', 'distribution', 'deviations', 'normal', 'mean', 'standard', 'standard deviation', 'normal distribution']", Confidence Interval for the Mean,seg_111,"we have seen that slightly more than 95% of all the data values in a normal distribution are in an interval around mean 2 standard deviations. if we want exactly 95% of all data values in the interval, we must multiply the standard deviation by 1.96 instead of 2."
487,1,"['confidence', 'interval', 'mean', 'confidence interval']", Confidence Interval for the Mean,seg_111,a 95% confidence interval (*) for the mean is therefore
488,1,"['statistical uncertainty', 'uncertainty', 'statistical', 'average']", Confidence Interval for the Mean,seg_111,the number after can be interpreted as the statistical uncertainty (*) of the average.
489,1,"['interval', 'statistics', 'confidence', 'confidence interval']", Confidence Interval for the Mean,seg_111,"the precise reason why the 95% confidence interval is calculated in this way, is fairly technical. see, for example, g.e.p. box, w.g. hunter, and j.s. hunter (wiley 2005, 2nd ed.): statistics for experimenters."
490,1,"['interval', 'statistical uncertainty', 'uncertainty', 'statistics', 'confidence', 'statistical', 'confidence interval']", Confidence Interval for the Mean,seg_111,"unfortunately, the term statistical uncertainty is not given a name in most books on statistics! it is referred to as “the half-length of a confidence interval for the mean” or just “the number after ”."
491,1,"['fractile', 'table', 'data', 'standardized', 'distribution', 'normal', 'fractiles', 'normal distribution']", Confidence Interval for the Mean,seg_111,"in fact, 1.96 is just the 97.5% fractile of the standardized normal distribution, with 2.5% of the data values larger than 1.96. this means that 95% of the data values are between the 1.96 and 1.96. in chap. 9, a table of the main fractiles of the standardized normal distribution can be found (fig. 4.13)."
492,0,[], Confidence Interval for the Mean,seg_111,4.8.1.3 example height of kids in fitness club survey
493,1,"['interval', 'mean', 'population', 'confidence', 'confidence interval']", Confidence Interval for the Mean,seg_111,wewant to calculate a 95% confidence interval for the mean height of all the kids in the population.
494,1,"['sample', 'estimate', 'data', 'mean']", Confidence Interval for the Mean,seg_111,"we do not know the mean m, but we have data from a sample of n ¼ 30 kids to estimate it."
495,1,"['sample size', 'sample', 'deviation', 'standard', 'standard deviation', 'average']", Confidence Interval for the Mean,seg_111,"in the sample, we have an average height of x ¼ 157:10 cm and a standard deviation s ¼ 22.06 cm. as the sample size is 30, we can consider the standard deviation known, i.e., we can put s ¼ 22.06 cm."
496,1,"['confidence', 'interval', 'mean', 'confidence interval']", Confidence Interval for the Mean,seg_111,we calculate a 95% confidence interval for the mean using the formula:
497,1,"['interval', 'mean', 'probability', 'population', 'confidence', 'confidence interval']", Confidence Interval for the Mean,seg_111,the 95% confidence interval for the mean height can be written as 157.10 7.90 cm. the endpoints of the interval can be calculated as 149.2 and 165.0 cm. this interval will with 95% probability include the unknown mean of the population.
498,1,"['interval', 'standard error', 'mean', 'probability', 'standard', 'confidence', 'error', 'confidence interval']", Confidence Interval for the Mean,seg_111,"sometimes we want an interval that with a probability of 99% contains the unknown mean. then, we shall instead multiply the standard error with 2.576. the endpoints of the interval are then calculated as 146.7 cm and 167.5 cm. so, the confidence interval is wider, if we want a 99% probability."
499,1,"['fractile', 'data', 'standardized', 'distribution', 'normal', 'normal distribution']", Confidence Interval for the Mean,seg_111,"actually, the number 2.576 is just the 99.5% fractile in the standardized normal distribution, i.e., exactly 99% of all data values are between 2.576 and 2.576. thus, 0.5% of the data values are larger than 2.576."
500,1,"['sample', 'interval', 'standard error', 'statistical uncertainty', 'uncertainty', 'case', 'samples', 'statistical', 'population', 'standard', 'confidence', 'average', 'error', 'confidence interval']", Confidence Interval for the Mean,seg_111,"technical note: the statistical uncertainty on an average in a finite population. usually, we take samples from a population with a finite number of individuals, and the sample is relatively small compared to the population, at most 10% of the population. in this case, the above formulas for standard error and confidence interval are valid. if the sample is larger than 10% of the population, we must modify the formulas. the correct formula for standard error is then:"
501,1,"['sampling fraction', 'interval', 'sampling', 'mean', 'population', 'confidence', 'confidence interval']", Confidence Interval for the Mean,seg_111,"here, n ¼ number of individuals in the population. the fraction n/n is called the sampling fraction (*). similarly, the formula for the confidence interval is modified: a 95% confidence interval for the mean is"
502,1,['sample'], Confidence Interval for the Mean,seg_111,"when the sample is small, n/n is close to 0, and thus the square root of 1 n/n is very close to 1. this means that the simpler formula is valid."
503,0,[], Confidence Interval for the Mean,seg_111,this section can be skipped if you do not use spreadsheets.
504,1,"['sample', 'statistical uncertainty', 'uncertainty', 'statistical', 'function', 'confidence', 'average']", Confidence Interval for the Mean,seg_111,"– first, calculate the average of the sample with the function average. – then, calculate the statistical uncertainty using the function confidence."
505,1,"['interval', 'parameters', 'table', 'function', 'confidence', 'confidence interval']", Confidence Interval for the Mean,seg_111,"for the function confidence, we need to specify the parameters (table 4.7). this allows you to calculate the end points of the confidence interval. this is shown below (table 4.8):"
506,1,"['deviation', 'data', 'standard', 'standard deviation', 'average']", Confidence Interval for the Mean,seg_111,we imagine that data are located in the area b2: b31. the average is calculated using average. the standard deviation is calculated using the stdev.
507,1,"['sample size', 'sample', 'deviation', 'statistical uncertainty', 'uncertainty', 'standard', 'function', 'standard deviation', 'confidence', 'statistical']", Confidence Interval for the Mean,seg_111,"then, calculate the statistical uncertainty using function confidence. for this function, we must specify the “rest probability” 0.05 (equivalent to 5%), the standard deviation (calculated using the stdev), and the sample size (30)."
508,1,"['confidence', 'interval', 'mean', 'confidence interval']", Confidence Interval for the Mean,seg_111,the 95% confidence interval for the mean height then can be written as 157.10 7.90. the endpoints of the confidence interval thus become 149.0 and 165.0.
509,1,"['sample size', 'sample']", Confidence Interval for the Mean in Case of a Small Sample,seg_113,"if your sample size is typically larger than 20, you can skip this section."
