,Relevance,Tags,Heading,Seg,Sentence
186,0,[], Expectation,seg_15,"e(x + y ) = e(x) + e(y ),"
187,0,[], Expectation,seg_15,"e(ax) = ae(x),"
188,1,['independent'], Expectation,seg_15,"e(xy ) = e(x)e(y ) if x,y are independent."
189,1,"['distribution', 'random variable', 'variable', 'expected value', 'random', 'variance']", Variance and Standard Deviation,seg_17,the variance of a random variable x describes how much its values disperse around the expected value and is a measure for the width of its distribution. it is defined as
190,0,[], Variance and Standard Deviation,seg_17,"var(x) := e((x − e(x))2),"
191,1,"['expected value', 'mean']", Variance and Standard Deviation,seg_17,the mean squared distance of values to the expected value and is often denoted by σ 2. a short calculation gives the alternative description
192,0,[], Variance and Standard Deviation,seg_17,var(x) = e(x2) − (e(x))2 .
193,1,"['linear', 'random variables', 'variables', 'random', 'variance']", Variance and Standard Deviation,seg_17,"the variance is not linear and we have the following relations for random variables x, y and non-random numbers a, b:"
194,1,['independent'], Variance and Standard Deviation,seg_17,"var(x + y ) = var(x) + var(y ) if x,y are independent,"
195,0,[], Variance and Standard Deviation,seg_17,"var(x + b) = var(x),"
196,0,[], Variance and Standard Deviation,seg_17,var(ax) = a2var(x).
197,1,"['deviation', 'random', 'factor', 'information', 'distribution', 'variable', 'random variable', 'scale of a distribution', 'standard', 'standard deviation', 'variance']", Variance and Standard Deviation,seg_17,"the square-root σ is called the standard deviation. while it does not contain any more information than the variance, it is often more convenient for applications, as it is easier to interpret and has the same physical units as the random variable itself. it is a measure for the scale of a distribution, as rescaling x by any factor a changes the standard deviation by the same factor."
198,1,"['probability', 'random', 'mean', 'standard', 'standard deviation', 'parameters', 'distribution', 'variance', 'deviation', 'random variables', 'probabilities', 'standard deviations', 'variables', 'deviations', 'normal', 'normal distribution']", Variance and Standard Deviation,seg_17,"expectation and variance completely specify a normal distribution, whose two parameters they are. for x ∼ norm(μ, σ 2), the following approximations are often useful: the probability of x taking a value x at most one standard deviation away from the mean, i.e., x ∈ [μ− σ,μ+ σ ], is roughly 70%. similarly, the probabilities of observing a value at most 2, respectively 3 standard deviations from the mean, are roughly 95% and 99%, respectively. note that these probabilities can be very different for non-normal random variables."
199,1,"['continuous distribution', 'function', 'gamma distribution', 'rate', 'symmetric', 'mean', 'parameter', 'event', 'functions', 'density function', 'gamma', 'density functions', 'distribution', 'expectation', 'moments', 'continuous', 'variance', 'normal', 'shape parameter', 'exponentially distributed', 'normal distribution', 'exponentially']", Variance and Standard Deviation,seg_17,"example 7 for introducing yet another continuous distribution on the go, let us consider the gamma distribution with shape parameter k and scale parameter θ. it has density function f (x; k, θ) = xk−1 exp(−x/θ)/θk (k), is only defined for x > 0, and describes the distribution of the sum of k exponentially distributed waiting times, each with rate parameter θ (thus the time to wait for the kth event). this density function is usually not symmetric. for k = 2 and θ = 2, the distribution has expectation μ = kθ = 4 and variance σ 2 = kθ2 = 8; its density is shown in fig. 1.8 (solid line). for comparison, a normal distribution with the same expectation and variance is plotted by a dashed line. as we can see, the density functions look very different, although both have the same mean and variance. for additionally capturing their different shapes, higher moments are needed (see sect. 1.6.5)."
200,1,"['model', 'probabilities', 'independence', 'probability', 'random']", Variance and Standard Deviation,seg_17,"example 8 let us consider the following model of a random dna sequence as introduced earlier: we assume independence among the nucleotides and in each position, the probabilities of having a particular nucleotide are pa, pc , pg , pt , respectively. we investigate two sequences of length n by comparing the nucleotides in the same position. assume that the sequences are completely random and unrelated. at any position, the probability of a match is then p := p2a + pc"
201,0,[], Variance and Standard Deviation,seg_17,"2 + pg 2 + pt 2 , as both"
202,1,['set'], Variance and Standard Deviation,seg_17,nucleotides have to be the same. let us set mi = 1 if the sequences match in position i and mi = 0 else.
203,0,[], Variance and Standard Deviation,seg_17,"to decide whether two given sequences are related, we compute the number of matching nucleotides and compare it to the number of matches we expect just by chance. if the observed number is much higher than the expected number, we claim"
204,0,[], Variance and Standard Deviation,seg_17,1 that the sequences are in fact related.
205,1,"['random sequences', 'distribution', 'expectation', 'binomial', 'random', 'binomial distribution']", Variance and Standard Deviation,seg_17,"the total number of matches in two random sequences of length n is given by m := m1 + · · · + mn and follows a binomial distribution: m ∼ binom(n, p). applying the linearity of the expectation and some algebra, we compute the expected number of matches:"
206,0,[], Variance and Standard Deviation,seg_17,e(m) = kp(m = k) ∑ k=−∞
207,0,[], Variance and Standard Deviation,seg_17,= ∑ k ( k ) pk(1 − p)n−k k=0
208,0,['n'], Variance and Standard Deviation,seg_17,n (n − 1)! = ∑ np pk−1(1 − p)(n−1)−(k−1) (k − 1)!((n − 1) − (k − 1))! k=1 n
209,0,['n'], Variance and Standard Deviation,seg_17,∑ k=1 ( n k −
210,0,[], Variance and Standard Deviation,seg_17,− 1
211,0,[], Variance and Standard Deviation,seg_17,1 )
212,0,[], Variance and Standard Deviation,seg_17,= np pk−1(1 − p)(n−1)−(k−1)
213,0,[], Variance and Standard Deviation,seg_17,"= np,"
214,1,"['probabilities', 'variable', 'probability']", Variance and Standard Deviation,seg_17,"where the last equality holds because we have the pmf of a binom (n −1, p) variable in the sum, which sums to one. the result also makes intuitive sense: the expected number of matches is the proportion p of matches times the number of nucleotides n. consequently, for sequences of length n = 100, with nucleotide probabilities all equal to 0.25, the probability of a match is p = 0.25 and we expect to see 25 matches just by chance if the sequences are unrelated."
215,1,"['deviation', 'information', 'expected value', 'variance']", Variance and Standard Deviation,seg_17,"how surprised are we if we observe 29 matches? would this give us reason to conclude that the sequences might in fact be related? to answer these questions, we would need to know how likely it is to see a deviation of 4 from the expected value. this information is captured by the variance, which we can calculate as"
216,0,[], Variance and Standard Deviation,seg_17,"var(m) = var(m1) + · · · + var(mn),"
217,1,"['variance', 'independent']", Variance and Standard Deviation,seg_17,"because we assumed that the nucleotides are independent among positions. using the definition of the variance,"
218,0,[], Variance and Standard Deviation,seg_17,"var(m1) = e((m1)2)−(e(m1))2 = (02 ×(1− p)+12 × p)− p2 = p(1− p),"
219,0,[], Variance and Standard Deviation,seg_17,and we immediately get
220,0,[], Variance and Standard Deviation,seg_17,var(m) = nvar(m1) = np(1 − p) = 18.75
221,1,"['deviation', 'range', 'standard', 'standard deviation']", Variance and Standard Deviation,seg_17,"and a standard deviation of 4.33 these values indicate that the deviation of the observed number of matches (=29) from the expected number of matches (=25) is within the range that we would expect to see in unrelated sequences, giving no evidence of the sequences being related. we will see in chap. 3 how these arguments can be used for a more rigorous analysis."
222,1,"['normalized', 'random variable', 'variable', 'expectation', 'random', 'variance']", ZScores,seg_19,"using the expectation and variance of any random variable x, we can also compute a normalized version z with expectation zero and variance one by"
223,0,[], ZScores,seg_19,x − e(x) z = . √var(x)
224,1,"['deviation', 'random', 'standard deviations', 'expected value', 'random variable', 'variable', 'deviations', 'associated', 'standard', 'standard deviation', 'realization']", ZScores,seg_19,"this random variable is sometimes called the z-score. for a given realization x of x, the associated value z of z tells us how many standard deviations σ the value x is away from its expected value. in essence, this rescales to units of one standard deviation."
225,1,"['distribution', 'normal', 'normal distribution']", ZScores,seg_19,"importantly, however, the distribution of z might not belong to the same family as the distribution of x. an important exception is the normal distribution, where z ∼ norm(0, 1) if x ∼ norm(μ, σ 2)."
226,1,"['random variables', 'variables', 'covariance', 'random']", Covariance and Independence,seg_21,"for two random variables x and y, we can compute the covariance"
227,0,['e'], Covariance and Independence,seg_21,"cov(x, y ) = e ((x − e(x))(y − e(y )) ,"
228,1,"['dependent', 'information', 'variable', 'variance']", Covariance and Independence,seg_21,"to measure how much the variable x varies together with the variable y (and viceversa). with this information, we can also calculate the variance of dependent variables by"
229,0,[], Covariance and Independence,seg_21,"var(x + y ) = var(x) + var(y ) + 2cov(x, y )."
230,1,"['covariance', 'independent', 'case']", Covariance and Independence,seg_21,"as a special case, cov(x, x) = var(x). for independent x and y, the covariance is zero. the converse, however, is not true, as the following counterexample demonstrates."
231,1,"['outcomes', 'probability']", Covariance and Independence,seg_21,"example 9 let us consider possible outcomes = {1, 2, 3, 4} and a probability"
232,1,"['random variables', 'variables', 'random']", Covariance and Independence,seg_21,2 1 measure given by p({1}) = p({2}) = 5 and p({3}) = p({4}) = 10 . let us further define the two random variables x and y by
233,0,[], Covariance and Independence,seg_21,ω 1 2 3 4 x 1 −1 2 −2 y −1 1 2 −2
234,1,"['random variables', 'variables', 'dependent', 'random', 'expectations']", Covariance and Independence,seg_21,these two random variables are completely dependent. a simple calculation gives the expectations:
235,0,[], Covariance and Independence,seg_21,4 2 2 1 1 e(x) = ∑ kp(x = k) = 1 × + (−1) × + 2 × + (−2) × 5 5 10 10 k=1
236,0,[], Covariance and Independence,seg_21,"= 0,"
237,0,[], Covariance and Independence,seg_21,e(y ) = 0.
238,1,"['variables', 'covariance']", Covariance and Independence,seg_21,"from this, we calculate the covariance of the two variables as"
239,0,[], Covariance and Independence,seg_21,"cov(x, y ) = e(xy ) − e(x)e(y )"
240,0,[], Covariance and Independence,seg_21,2 2 1 1 = (−1) × + (−1) × + 4 × + 4 × − 0 × 0 5 5 10 10 = 0.
241,1,"['random variables', 'variables', 'dependent', 'covariance', 'random']", Covariance and Independence,seg_21,"thus, although the covariance of the two random variables is zero, they are nevertheless completely dependent."
242,1,"['coefficient', 'correlation coefficient', 'correlation']", Covariance and Independence,seg_21,"another derived measure for the dependency is the correlation coefficient of x and y, given by"
243,0,[], Covariance and Independence,seg_21,"cov(x, y ) r = . √var(x)√var(y )"
244,1,"['correlation', 'variable', 'mean', 'dependence']", Covariance and Independence,seg_21,"the correlation is also often denoted ρ(x, y ) and takes values in [−1, 1], where r = ±1 indicates very strong dependence. even then, however, this does not mean that either x or y cause each other. as an example, the correlation to see a wet street and people carrying an umbrella is likely to be very strong. but carrying an umbrella clearly does not cause the street to be wet. in fact, both are likely caused simultaneously by rainfall, a third variable that was not accounted for. thus, correlation is not causation."
245,1,['moments'], General Moments Skewness and Kurtosis,seg_23,the kth (central) moments are given by
246,0,['e'], General Moments Skewness and Kurtosis,seg_23,e ((x)k) and e ((x − e(x))k) respectively;
247,1,"['variance', 'moment']", General Moments Skewness and Kurtosis,seg_23,the variance is recovered as the second central moment.
248,1,"['deviation', 'normalized', 'moment', 'symmetric', 'mean', 'standard deviation', 'standard', 'skewness']", General Moments Skewness and Kurtosis,seg_23,"the third central moment, normalized by the standard deviation, is called the skewness and describes how symmetric the values spread around the mean by"
249,0,[], General Moments Skewness and Kurtosis,seg_23,x − e(x) skew(x) = e (( √var(x) )3) .
250,1,"['symmetric', 'distribution', 'skewness', 'symmetric distribution']", General Moments Skewness and Kurtosis,seg_23,a negative skewness indicates that the distribution “leans” towards the left and a perfectly symmetric distribution has skewness zero.
251,1,"['density function', 'normalized', 'moment', 'kurtosis', 'function', 'tail']", General Moments Skewness and Kurtosis,seg_23,the (normalized) fourth central moment is called the kurtosis and describes how fast the density function approaches zero in the left and right tail by
252,0,[], General Moments Skewness and Kurtosis,seg_23,x − e(x) kurtosis(x) = e (( √var(x) )4) − 3.
253,1,"['kurtosis', 'distribution', 'deviations', 'normal', 'mean', 'variance', 'normal distribution']", General Moments Skewness and Kurtosis,seg_23,"a negative kurtosis indicates that the variance is mostly caused by many values moderately far away from the mean, whereas a positive kurtosis indicates that the variance is determined by few extreme deviations from the mean. the sole reason for subtracting 3 is to make the kurtosis equal to zero for a normal distribution."
254,1,"['density function', 'kurtosis', 'shape parameter', 'expectation', 'parameter', 'function', 'skewness', 'variance']", General Moments Skewness and Kurtosis,seg_23,"for the above gamma-distribution with shape parameter k = 2 and scale parameter θ = 2 (cf. fig. 1.8), we compute a skewness of 1.414 and a kurtosis of 3. together with the expectation and the variance, these numbers often already give a reasonable description of the shape of the density function."
255,1,"['random variables', 'variables', 'distribution', 'normal', 'random', 'limit', 'normal distribution']", Important Limit Theorems,seg_25,"the sum of many similar random variables is of particular interest in many applications. in this section, we will discuss two important limit theorems that allow us to compute its distribution in a variety of situations and explain the omnipresence of the normal distribution in applications."
256,1,"['sample', 'random variables', 'independent', 'variables', 'arithmetic mean', 'random sample', 'law of large numbers', 'distribution', 'random variable', 'variable', 'expectation', 'mean', 'random']", Important Limit Theorems,seg_25,"the first theorem gives the law of large numbers (lln). consider a random sample x1, . . . , xn, described by n random variables. we assume that each random variable has the same distribution, and all are independent from each other, a property called independent and identically distributed (iid). in particular, they all have the same expectation e(x1) = · · · = e(xn). the theorem then says that if we take their arithmetic mean x̄ , it approaches the expectation as we increase n:"
257,0,['n'], Important Limit Theorems,seg_25,x1 + · · · + xn x̄ = → e(x1) as n → ∞. n
258,1,"['arithmetic mean', 'statistics', 'distribution', 'expectation', 'mean']", Important Limit Theorems,seg_25,"this theorem thus gives one reason why expectation and arithmetic mean are so tightly linked in statistics. importantly, the theorem does not require the xi to have any particular distribution."
259,1,"['random variables', 'random', 'variables', 'distribution', 'random variable', 'variable', 'normal', 'expectation', 'central limit theorem', 'variance', 'limit', 'normal distribution']", Important Limit Theorems,seg_25,"the second theorem is the central limit theorem (clt), which gives the reason for the omnipresence of the normal distribution. in essence, it tells us that if we sum up iid random variables, the sum itself will eventually become a random variable with a normal distribution, no matter what was the distribution of the individual random variables. let us again assume iid random variables xi , having any distribution with expectation μ and variance σ 2. then,"
260,0,['n'], Important Limit Theorems,seg_25,"∑in=1 xi − nμ → norm(0, 1) as n → ∞, √nσ"
261,0,[], Important Limit Theorems,seg_25,"or, equivalently,"
262,0,['n'], Important Limit Theorems,seg_25,"x̄ − μ √n → norm(0, 1) as n → ∞. σ"
263,1,"['sample', 'descriptive statistics', 'random sample', 'statistics', 'data', 'information', 'distribution', 'mean', 'plotting', 'random', 'variance']", Visualizing Distributions,seg_27,"given a random sample drawn from a distribution, it is often helpful to visualize this data and some of its properties like the mean and variance. plotting the sample points together with a given theoretical distribution often provides enough information to decide whether the distribution “fits” the data or not, i.e., if the data might have been drawn from this distribution. such descriptive statistics are a large topic in themselves, and we will only present some examples that are helpful in later chapters."
264,1,"['sample', 'parameters', 'quantiles', 'data', 'distribution', 'set', 'normal', 'moments', 'function', 'normal distribution']", Summaries,seg_29,"a first impression of a given set of data is given by simply stating some of the key moments and quantiles of the data. in r, these are directly computed using the summary() function. for 50 sample points from a normal distribution with parameters μ = 10 and σ 2 = 6, we get the following output:"
265,1,"['mean', 'median']", Summaries,seg_29,min. 1st qu. median mean 3rd qu. max. 5.137 8.795 9.953 10.070 11.220 15.030
266,1,"['expected value', 'quartile', 'median']", Summaries,seg_29,"in this summary, the minimal and maximal values are given together with the expected value and the 0.25-quantile (1st quartile), the 0.5-quantile (called the median and the 2nd quartile), and the 0.75-quantile (3rd quartile)."
267,1,"['exponential distribution', 'distribution', 'samples', 'exponential']", Summaries,seg_29,"similarly, for 50 samples from an exponential distribution with parameterλ = 0.4:"
268,1,"['mean', 'median']", Summaries,seg_29,min. 1st qu. median mean 3rd qu. max. 0.06219 0.60800 1.29100 2.54000 3.14100 19.09000
269,1,"['sample', 'data', 'symmetry', 'normal', 'exponential', 'mean', 'skewness']", Summaries,seg_29,"these summaries already reflect the symmetry of the normal data around their mean and the skewness of the exponential, which has most of its sample points at small values, but also contains comparably few large values."
270,1,"['functions', 'data', 'distribution', 'samples', 'normal', 'plotting', 'normal distribution']", Plotting Empirical Distributions,seg_31,"let us assume that we gathered some data and assume it follows a normal distribution. plotting the empirical and the theoretical density or cumulative distribution functions then gives a first impression whether this might be true. for example, fig. 1.9 gives these functions for n = 50 normal samples xi ∼ norm(10, 6)."
271,1,"['sample', 'density function', 'estimated', 'cumulative distribution function', 'distribution function', 'empirical cumulative distribution function', 'data', 'distribution', 'function']", Plotting Empirical Distributions,seg_31,"the empirical density function of the data is estimated by summing “smeared out” versions of the sample points, such as by assuming a gaussian bell-curve over each point and summing up the individual values of all these curves. the empirical cumulative distribution function (ecdf) is computed by the function"
272,0,['n'], Plotting Empirical Distributions,seg_31,"hn(x) f̂n(x) = , n"
273,1,"['sample', 'step function', 'function']", Plotting Empirical Distributions,seg_31,"where hn(x) is the number of sample points smaller than x. this leads to a step function, which in the example quite closely follows the theoretical function."
274,1,"['functions', 'densities', 'distribution']", Plotting Empirical Distributions,seg_31,"in practice, the similarity of the empirical and theoretical densities or cumulative distribution functions is often very difficult to judge by eye."
275,1,"['functions', 'quantile', 'parameters', 'empirical quantiles', 'quantiles', 'data', 'distribution', 'plotting', 'distributions']", QuantileQuantile Plots,seg_33,"another way of comparing two distributions is by plotting their quantile functions. this is extremely helpful when plotting the theoretical quantiles of an assumed distribution against the empirical quantiles of some data. for this, all parameters of the theoretical distribution have to be specified."
276,1,"['data', 'distribution', 'samples', 'normal', 'parameter', 'normal distribution']", QuantileQuantile Plots,seg_33,"an important exception is the normal distribution, which can be compared to samples without knowing its parameter values. here is how this works: we sort the data x1, . . . , xn such that x(1) ≤ · · · ≤ x(n) and thus x(i) is the ith smallest value of"
277,1,"['distribution', 'data', 'dataset']", QuantileQuantile Plots,seg_33,"i the dataset, which is the best guess for the -quantile of the distribution. if the data"
278,1,"['parameters', 'quantiles', 'distribution', 'normal', 'normal distribution']", QuantileQuantile Plots,seg_33,"n actually stem from a normal distribution with some unknown parameters μ and σ 2, the quantiles relate by"
279,0,[], QuantileQuantile Plots,seg_33,"x(i) ≈ μ + σ × zi/n,"
280,1,"['plot', 'standard normal', 'intercept', 'distribution', 'normal', 'parameter', 'standard', 'standard normal distribution', 'normal distribution', 'slope']", QuantileQuantile Plots,seg_33,"where zi/n is the theoretical i/n-quantile of the standard normal distribution. regardless of the actual parameter values, this is the equation of a line with slope σ and intercept μ. if we therefore plot the points"
281,0,[], QuantileQuantile Plots,seg_33,"(x(i), zi/n) ,"
282,0,[], QuantileQuantile Plots,seg_33,"we expect to see a straight line, regardless of the values of μ and σ 2."
283,1,"['plot', 'sample', 'exponential distribution', 'empirical quantiles', 'quantiles', 'distribution', 'normal', 'exponential', 'tails', 'normal distribution']", QuantileQuantile Plots,seg_33,"a quantile-quantile plot for a normal sample is given in fig. 1.10 (left) together with the theoretical quantiles (solid line). for comparison, sample points from an exponential distribution are plotted together with the normal distribution quantiles in fig. 1.10 (right). as we can see, the agreement of the theoretical and the empirical quantiles is quite good for the normal sample, but it is poor for the exponential sample, especially in the tails."
284,1,"['functions', 'plots', 'qqnorm', 'distribution', 'normal', 'normal distribution']", QuantileQuantile Plots,seg_33,quantile plots can be generated inr using the functionqqplot(). the functions qqnorm() and qqline() allow comparison to the normal distribution.
285,1,"['range', 'sample', 'normalized', 'quantiles', 'data', 'samples', 'symmetry', 'exponential', 'mean', 'standard', 'standard deviation', 'skewness', 'error', 'distributions', 'parameters', 'median', 'error bar', 'expectation', 'plot', 'deviation', 'barplots', 'barplot', 'boxplot', 'normal']", Barplots and Boxplots,seg_35,"it is still very popular to give data in terms of a bar with the height corresponding to the expectation and an additional error bar on top to indicate the standard deviation. however, this only shows two key numbers of the whole data (expectation and standard deviation), and does not allow to see how the data actually distribute. a much more informative alternative to plot data is to use the boxplot. it shows several parameters simultaneously: a rectangle denotes the positions of the 0.25- and 0.75- quantiles, with a horizontal line in the box showing the median (0.5-quantile). thus, the middle 50% of the data are contained in that rectangle. on the top and bottom of the rectangle, the “whiskers” show the range of 1.5 times the distance between the 0.25- and 0.75-quantiles. sample points outside this range are plotted individually. the previous normal and exponential data are both normalized to mean 2 and standard deviation 1 and the resulting data are shown as a barplot (left) and boxplot (right) in fig. 1.11. in the barplot, no difference between the two samples can be noticed, while the different distributions of the data, the skewness of the exponential, and the symmetry of the normal are immediately recognized in the boxplot. barplots with"
286,1,"['functions', 'error bars', 'barplot', 'boxplot', 'boxplots', 'error']", Barplots and Boxplots,seg_35,"out error bars and boxplots can be generated in r using the functions barplot() and boxplot(), respectively."
287,1,"['combinations', 'probability measure', 'events', 'probability']", Summary,seg_37,"probability theory allows us to study the properties of non-deterministic quantities. by defining a probability measure, we can compute the probability of events and their combinations."
288,1,"['probability mass function', 'distribution function', 'discrete', 'probability', 'random', 'function', 'cumulative distribution function', 'mass function', 'random variable', 'density function', 'continuous random variables', 'distribution', 'continuous', 'random variables', 'variables', 'variable']", Summary,seg_37,"a random variable’s distribution is given by its cumulative distribution function and the probability mass function for discrete and the density function for continuous random variables. importantly, the density fx (x) is not a probability. for a distribution of a random variable x, we can compute the α-quantile as the value qα such that p(x ≤ qα) = α."
289,1,"['geometric distribution', 'discrete', 'discrete distributions', 'distribution', 'continuous distributions', 'normal', 'exponential', 'binomial', 'continuous', 'statistical', 'geometric', 'normal distribution', 'distributions']", Summary,seg_37,"important discrete distributions are the binomial and geometric distribution, important continuous distributions are the normal distribution, the exponential, and various statistical distributions, including the t-, f-, and χ2-distributions, which are all related."
290,1,"['kurtosis', 'location', 'distribution', 'tails', 'probability distribution', 'expectation', 'moments', 'probability', 'skewness', 'variance']", Summary,seg_37,"several interesting properties of a probability distribution are given by its moments, some of which are the expectation, describing the location, the variance, describing the scale and the skewness and kurtosis, describing the asymmetry and heaviness of the tails, respectively."
291,1,"['plot', 'sample', 'random samples', 'random sample', 'normally distributed', 'samples', 'random', 'distributions']", Summary,seg_37,"we can visualize empirical distributions of given random samples using various graphs, such as barand box-plots and the quantile-quantile plot. the latter also allows us to easily assess if a given random sample is normally distributed."
292,1,"['sample', 'confidence intervals', 'method', 'contaminations', 'estimate', 'estimation', 'bootstrap', 'random sample', 'estimators', 'distribution', 'intervals', 'random', 'confidence']",Chapter  Estimation,seg_39,"abstract estimation is the inference of properties of a distribution from an observed random sample. estimators can be derived by various approaches. to quantify the quality of a given estimate, confidence intervals can be computed; the bootstrap is a general purpose method for this. vulnerability of some estimators to sample contaminations leads to robust alternatives."
293,1,"['confidence interval', 'interval', 'bootstrap', 'confidence']",Chapter  Estimation,seg_39,keywords maximum-likelihood · confidence interval · bootstrap
294,1,"['independent', 'parameters', 'random samples', 'observation', 'distribution', 'samples', 'random', 'function', 'estimator']", Introduction,seg_41,"we assume that n independent and identically distributed random samples x1, . . . , xn are drawn, whose realizations form an observation x1, . . . , xn . our goal is to infer one or more parameters θ of the distribution of the xi . for this, we construct an estimator θ̂n by finding a function g, such that"
295,0,[], Introduction,seg_41,"θ̂n = g(x1, . . . , xn)"
296,1,"['confidence intervals', 'estimate', 'data', 'intervals', 'distribution', 'random', 'confidence']", Introduction,seg_41,"is a “good guess” of the true value θ. since θ̂n depends on the data, it is a random variable. finding its distribution allows us to compute confidence intervals that quantify how likely it is that the true value θ is close to the estimate θ̂n ."
297,1,"['random sequences', 'data', 'random variable', 'variable', 'probability', 'random']", Introduction,seg_41,"example 10 let us revisit the problem of sequence matching from example 8 (p. 19) we already know that the number of matches in two random sequences is a random variable m ∼ binom (n, p), but do not know the probability p, and want to infer it from given data. for this, let us assume we are given two sequences of length n each, and record the matches m1, . . . , mn, where again mi = 1 if position i is a match, and mi = 0 if it is a mismatch, as well as the total number of matches m = m1+· · ·+mn ."
298,1,"['observations', 'likelihood', 'likelihood function', 'parameter', 'probability', 'function']", Introduction,seg_41,"for any fixed value of p, we can compute the probability to see exactly the observed matches m1, . . . , mn . the main new idea is to consider this probability as a function of the parameter p for given observations. this function is known as the likelihood function"
299,0,[], Introduction,seg_41,"ln(p) = p(m1 = m1, . . . , mn = mn) = ∏ p(mi = mi ) = pm(1 − p)n−m;"
300,1,"['independent', 'likelihood', 'case', 'data', 'joint', 'likelihood function', 'probability', 'function', 'outcome', 'joint probability']", Introduction,seg_41,"note that we can only write the joint probability as a product because we assume the positions (and therefore the individual matches) to be independent. we then seek the value p̂n that maximizes this likelihood and gives the highest probability for the observed outcome. in this sense, it therefore “best” explains the observed data. maximizing the likelihood is straightforward in this case: we differentiate the likelihood function with respect to p and find its roots by solving the equation"
301,0,[], Introduction,seg_41,∂ln(p) = 0. ∂p
302,0,[], Introduction,seg_41,"taking the derivative of ln(p) requires repeated application of the product-rule. it is therefore more convenient to use the log-likelihood for the maximization, given by"
303,0,['n'], Introduction,seg_41,n(p) = log ln(p) = ∑ log p(mi = mi ) = m log(p) + (n − m) log(1 − p).
304,1,"['function', 'case']", Introduction,seg_41,"maximizing either ln(p) or n(p) yields the exact same result, as the logarithm is a strictly increasing function, but we can conveniently differentiate each summand individually in the log-likelihood. in our case,"
305,0,['n'], Introduction,seg_41,"∂ n(p) 1 1 0 = ∂p = m p + (n − m)(−1 − p ) ,"
306,0,[], Introduction,seg_41,which gives
307,0,['n'], Introduction,seg_41,m n − m m = ⇐⇒ p = . p 1 − p n
308,1,"['parameter', 'estimate']", Introduction,seg_41,"thus, the desired estimate of the parameter value p is p̂n = m/n, the proportion of matches in the sequence."
309,1,"['random', 'function', 'estimator', 'experiment', 'estimate', 'data', 'random variable', 'samples', 'parameter', 'model', 'outcome', 'contrast', 'independent', 'variable', 'realization']", Introduction,seg_41,"it is important to understand the fundamental difference between the parameter p and its estimate p̂n : the parameter p is a fixed number, relating to the model describing the experiment. it is independent of the particular outcome m of the experiment. in contrast, its estimate p̂n is a function of the data and takes different values for different samples. for studying general properties of this estimator, we will therefore consider p̂n as the random variable m/n rather than its realization m/n. it then has"
310,1,"['experiment', 'estimate', 'distribution', 'realization']", Introduction,seg_41,"a distribution and if we were to repeat the same experiment over and over, p would always be the same, but the estimate would yield a different realization of p̂n each time."
311,1,"['estimator', 'distribution', 'random variable', 'variable', 'expectation', 'moments', 'random', 'variance']", Introduction,seg_41,"because an estimator is a random variable, it is helpful to either compute its entire distribution or some of its moments. for our example, we can easily work out the expectation and the variance of our estimator:"
312,0,"['n', 'e']", Introduction,seg_41,"m 1 np e( p̂n) = e ( n ) = n e(m) = n = p,"
313,1,"['parameter', 'estimator', 'unbiased']", Introduction,seg_41,"which shows that the estimator is unbiased and thus—on average—yields the correct value for the parameter, and"
314,0,['n'], Introduction,seg_41,1 p(1 − p) var( p̂n) = var(m) = . n2 n
315,1,"['sample size', 'sample', 'estimate', 'confident', 'data', 'probability', 'parameter', 'variance', 'estimator']", Introduction,seg_41,"the variance of the estimator decreases with increasing sample size n, which is intuitively plausible: by using more data, we are more confident about the correct value of the parameter p and expect the estimator to get closer to the true value with high probability. we also get a lower variance of the estimate if the variance of the data is smaller."
316,1,"['density function', 'true parameter', 'estimate', 'estimates', 'distribution', 'deviations', 'normal', 'expectation', 'mean', 'parameter', 'function', 'variance', 'estimator', 'normal distribution']", Introduction,seg_41,"the estimator of a true parameter value p = 0.25 is studied in fig. 2.1 on 1000 pairs of unrelated sequences of length 100. on the left, the values of p̂n are given for each such pair. most estimates lie reasonably close to the true value, but there are also some larger deviations. on the right, the empirical density function of p̂n is given (solid line) together with a normal density with the same expectation and variance (dashed line). the values of the estimate closely follow the normal distribution and the mean nicely corresponds to the correct parameter value p."
317,1,"['data', 'parameter', 'function', 'estimator']", Constructing Estimators,seg_43,"to derive an estimator for a parameter θ, we need to construct the function g(x1, . . . , xn). there are multiple methods to do this and we will discuss the maximum-likelihood and the least-squares approach in more depth. both methods rely on finding the parameter value that “best” explains the observed data, but there definition of “best” is different and requires finding the minimum or maximum of a certain function. a third approach, the minimax principle, will be presented in a more general framework in sect. 2.5."
318,1,"['estimation', 'case', 'distribution', 'set', 'binomial', 'binomial distributions', 'distributions']", MaximumLikelihood,seg_45,"to apply maximum-likelihood estimation in the general case, we need to specify a family of distributions that is parametrized by θ such that each value of θ selects one particular distribution from this family. in the previous example, this family was the set of all binomial distributions with fixed n, where each value for p selects one particular member of this family."
319,1,"['density function', 'likelihood', 'likelihood function', 'parameter', 'function']", MaximumLikelihood,seg_45,"here, we consider the density function f (x; θ), describing the family of distributions, and aim at estimating the parameter θ. the likelihood function for this parameter is"
320,0,[], MaximumLikelihood,seg_45,"ln(θ) = ∏ f (xi ; θ), i=1"
