,Relevance,Tags,Heading,Seg,Sentence
999,1,['function'], Basic Properties of Conditional Expectation ,seg_77,this function exists and is unique a.s. px .
1000,1,"['sample', 'treatment', 'conditional probability', 'case', 'conditional', 'probabilistic', 'distribution', 'discrete', 'probability distribution', 'probability', 'event', 'sample space']", Basic Properties of Conditional Expectation ,seg_77,"discussion 4.1 (discrete case; the elementary treatment) given that the event b has occurred (with p (b) > 0), how likely is it now for the event a to occur. the classic elementary approach defines the conditional probability of a given b by p (a|b) ≡ p (ab)/p (b). thus we have taken a revisualized view of things, while regarding b as the updated sample space. for any event b, only that portion ab of the event a is relevant (as b was known to have occurred). thus all that matters is the probabilistic size p (ab) of ab relative to the probabilistic size p (b) of b. the resulting p (·|b) is a probability distribution over ab ≡ {ab : a ∈ a}."
1001,1,"['mass function', 'function', 'discrete']", Basic Properties of Conditional Expectation ,seg_77,"for discrete rvs x and y with mass function p(·, ·) this leads to"
1002,1,"['mass function', 'conditional', 'function']", Basic Properties of Conditional Expectation ,seg_77,for the conditional mass function. it is then natural to define
1003,1,"['treatment', 'conditional', 'sets', 'summation', 'probability', 'conditional probability']", Basic Properties of Conditional Expectation ,seg_77,"exercise 4.1 (“discrete” conditional probability; the general treatment) suppose ω = ∑i di, and then define d = σ[d1,d2, . . .]. show that (whether the summation is finite or countable) the different expressions needed on the different sets di of the partition d can be combined together via"
1004,1,['function'], Basic Properties of Conditional Expectation ,seg_77,p (di) function e(y |d) takes the form
1005,1,"['conditional probability', 'case', 'conditional', 'discrete', 'probability', 'standard']", Basic Properties of Conditional Expectation ,seg_77,"with the term in braces defined to be 0 if p (di) = 0 (just for definiteness). (we note that the standard elementary approach to conditional probability is, in the discrete case, embedded within (8) and (9)–but it sits in there “differently.”)"
1006,1,"['conditional expectation', 'conditional', 'expectation', 'probability', 'conditional probability']", Basic Properties of Conditional Expectation ,seg_77,figure 4.1 conditional probability and conditional expectation
1007,1,"['sample', 'with replacement', 'conditional distributions', 'conditional', 'replacement', 'set', 'probability', 'function', 'sample space', 'probability function', 'distributions']", Basic Properties of Conditional Expectation ,seg_77,"example 4.1 let an urn consist of six balls identical except for the numbers 1, 2, 2, 3, 3, 3. let x1 and x2 represent a sample of size two drawn with replacement, and set y = x2 and s = x1 + x2. consider figure 4.1 above. in the figure (a) we see the sample space ω of (x1,x2) with the values of s superimposed, while the figure (b) superimposes the probability function on the same representation of ω. in the figure (c) we picture the five “diagonal sets” that generate d ≡ s−1(b). the three-part figure (d) depicts p (y = i|d)(·) as a d-measurable function on ω for each of the three choices [y = 1], [y = 2], and [y = 3] for a, while the figure (e) depicts e(y |d)(ω) as a d-measurable function. (had we used the elementary definition of p (y = ·|s = k) as a function of y for each fixed k, then the conditional distributions would have been those shown along the five diagonals in the figure (f), while e(y |s = k) is shown at the end of each diagonal.)"
1008,0,[], Basic Properties of Conditional Expectation ,seg_77,remark 4.1 it will be seen that (with a and ai’s regarded as fixed)
1009,1,"['distribution', 'probability distribution', 'probability']", Basic Properties of Conditional Expectation ,seg_77,"(to see these, just apply parts (16)(monotonicity) and (17)(mct) of theorem 4.1 appearing below.) these properties remind us of a probability distribution."
1010,1,"['treatment', 'case', 'conditional', 'discrete', 'distribution', 'continuous', 'conditional distribution']", Basic Properties of Conditional Expectation ,seg_77,"discussion 4.2 (continuous case; the elementary treatment) for discrete rvs, the conditional distribution is specified by"
1011,1,['continuous'], Basic Properties of Conditional Expectation ,seg_77,(this is in line with discussion 4.1.) one “natural approximation” of this approach for continuous rvs considers
1012,1,['discrete'], Basic Properties of Conditional Expectation ,seg_77,"but making this approach rigorous fails without sufficient smoothness, and leads to a tedious and limited theory. so elementary texts just suggest the even more blatant and “less rigorous” imitation of the discrete result via"
1013,1,"['densities', 'case']", Basic Properties of Conditional Expectation ,seg_77,discussion 4.3 suggests that the general approach of this section should ultimately lead to this same elementary result in the case when densities do exist.
1014,1,"['curve', 'slope']", Basic Properties of Conditional Expectation ,seg_77,"moreover, if (x(t), y(t)), a ≤ t ≤ b, parametrizes a smooth curve (imagine a circle about the origin, or a line of slope 1350), it is definition 4.2 that leads rigorously to formulas of the type"
1015,1,"['curve', 'conditional density', 'conditional']", Basic Properties of Conditional Expectation ,seg_77,for the conditional density at the point t given that one is on the curve.
1016,1,"['treatment', 'case', 'conditional', 'set', 'probability', 'conditional probability', 'continuous']", Basic Properties of Conditional Expectation ,seg_77,"discussion 4.3 (continuous case; the general treatment) let us consider the current approach to conditional probability. we will illustrate it in a special case. let a ∈ b2 denote a two-dimensional borel set. let t ≡ t (x) ≡ (x12 + x22)1/2, so that t = t defines (in the plane ω = r2) the circle ct ≡ {(x1, x2) : x12 + x22 = t2}. let b ∈ b denote a one-dimensional borel set of t’s, and then let d ≡ t−1(b) = ∪{ct : t ∈ b}. requirements (6) and (7) (in a manner similar to exercise 4.1, but from a different point of view than used in discussion 4.1) become"
1017,1,['probabilistic'], Basic Properties of Conditional Expectation ,seg_77,"so if ga(·) is given a value at t indicating the probabilistic proportion of a ∩ ct that belongs to a (or h(x) is given this same value at all x ∈ ct), then the above equation ought to be satisfied."
1018,1,['densities'], Basic Properties of Conditional Expectation ,seg_77,"(when densities exist, such a value would seem to be ga(t) = ∫ct 1a(x)px(x)dx/∫ct px(x)dx,"
1019,1,['densities'], Basic Properties of Conditional Expectation ,seg_77,"(when densities exist, the value e(y |t = t) = g(t) = ∫ y (x)p(x) dx/∫ p(x) dx seems"
1020,0,[], Basic Properties of Conditional Expectation ,seg_77,"ct ct appropriate, with h(x) assigning this same value for all x in ct.)"
1021,1,"['conditional', 'discrete', 'probability', 'function', 'sample', 'probability distributions', 'mass function', 'cases', 'sets', 'standard', 'sample space', 'distributions', 'conditional expectation', 'distribution', 'expectation', 'summation', 'continuous']", Basic Properties of Conditional Expectation ,seg_77,"the reader is urged to draw an (x1, x2)-plane to serve as the sample space for x ≡ (x1,x2) and a half line [0,∞) to serve as a sample space for t ≡ (x12 + x22)1/2. then any d ≡ f(t ) measurable function, such as ga(t) ≡ p (a|t = t), leads to the function ha(x) = ga(t (x)) = ga(t) that is a constant on every circle ct in the (x1, x2)-plane. picture this on your diagram. we need to guarantee that our specific guess for the function ha(x) = ga(t) = p (a|t = t) works—that is, (6) and (7) hold. happily, theorems in section 7.5 can be summarized by saying that in all the old standard problems we need not bother. when we fix t, the function p (a|t = t) = ga(t) behaves just like the old probability distributions over all of the sets a in a. great! so why are we doing this? the answer is by analogy. we already knew how to take the expectation of a function of a rv that has a density (we used an integral), or a mass function (we used a summation), but by this point we have learned how to rigorously do all cases at once using only the expectation sign format e(·) (whether the distribution is absolutely continuous, discrete, singular, or a mixture of these). it can be very useful to learn how do general cases for conditional expectation as well. to this end we will now call on john wayne and the cavalry (and this has the distinct look of the halmos-savage approach via a radon-nikodym derivative) and the bullets can be found in the upcoming theorem 4.1."
1022,1,"['without replacement', 'case', 'replacement', 'sampling']", Basic Properties of Conditional Expectation ,seg_77,"exercise 4.2 (a) (i) mimic discussion 4.2 in case t ≡ x1 + x2, instead. (ii) make up another interesting example. (b) (iii) repeat example 4.1 and the accompanying figure, but now in the context of sampling without replacement. (iv) make up another interesting example."
1023,1,"['function', 'probabilities', 'table']", Basic Properties of Conditional Expectation ,seg_77,"exercise 4.3 let y be a rv on some (ω,a, p ) that takes on the eight values 1, . . . , 8 with probabilities 1/32, 2/32, 3/32, 4/32, 15/32, 4/32, 1/32, 2/32, respectively. let c ≡ f(y ), and let ci ≡ [y = i] and pi ≡ p (ci) for 1 ≤ i ≤ 8. let d ≡ σ[{c1 + c5, c2 + c6, c3 + c7, c4 + c8}], e ≡ σ[{c1 + c2 + c5 + c6, c3 + c4 + c7 + c8}] and f ≡ {ω, ∅}. (a) represent ω as a 2 × 4 rectangle having eight 1 × 1 cells representing c1, . . . , c4 in the first row and c5, . . . , c8 in the second row. enter the appropriate values of y (ω) and pi in each cell, forming a table. evaluate e(y ). (b) evaluate e(y |d). present this function in a similar table. evaluate e(e(y |d)). (c) evaluate e(y |e). present this function in a similar table. evaluate e(e(y |e)). (d) evaluate e(y |f). present this function in a similar table. evaluate e(e(y |f))."
1024,1,"['conditional expectation', 'conditional', 'expectation', 'expectations']", Basic Properties of Conditional Expectation ,seg_77,"theorem 4.1 (properties of conditional expectation) let x,y, yn be integrable rvs on (ω,a, p ). let d be a sub σ-field of a. let g be measurable. then for any versions of the conditional expectations, the following hold:"
1025,1,[], Basic Properties of Conditional Expectation ,seg_77,"(14) (linearity) e(ax + by |d) = ae(x|d) + be(y |d) a.s. p (or, a.s. (p |d))."
1026,1,[], Basic Properties of Conditional Expectation ,seg_77,(16) (monotonicity) x ≤ y a.s. p implies e(x|d) ≤ e(y |d) a.s. p.
1027,1,['independent'], Basic Properties of Conditional Expectation ,seg_77,"(21) if f(y ) and d are independent, then e(y |d) = ey a.s. p."
1028,1,['stepwise'], Basic Properties of Conditional Expectation ,seg_77,"(22) (stepwise smoothing). if d ⊂ e ⊂ a, then e[e(y |e)|d] = e(y |d) a.s. p."
1029,1,['independent'], Basic Properties of Conditional Expectation ,seg_77,"(23) if f(y,x1) is independent of f(x2), then e(y |x1,x2) = e(y |x1) a.s. p."
1030,0,[], Basic Properties of Conditional Expectation ,seg_77,"(24) cr,hölder, liapunov, minkowski, and jensen inequalities hold for e(·|d)."
1031,1,['expectation'], Basic Properties of Conditional Expectation ,seg_77,"proof.o we first prove (14). now, by linearity of expectation,"
1032,0,[], Basic Properties of Conditional Expectation ,seg_77,"to prove (15), simply note that"
1033,0,[], Basic Properties of Conditional Expectation ,seg_77,"statement (17) follows easily from (16), since we have"
1034,0,[], Basic Properties of Conditional Expectation ,seg_77,"and we can appeal to the uniqueness of radon–nikodym derivatives, or apply exercise 3.2.2. now we use (16) and (17) to prove (18). thus"
1035,1,[], Basic Properties of Conditional Expectation ,seg_77,≤ lim inf e(yk|d) by the monotonicity of (16) n k≥n
1036,1,"['indicator', 'case']", Basic Properties of Conditional Expectation ,seg_77,"to prove (20) we proceed through indicator, simple, nonnegative, and then general functions, and each time we apply exercise 3.2.2 at the final step. case 1: y = 1d∗ . then"
1037,0,['n'], Basic Properties of Conditional Expectation ,seg_77,n ai1di . then
1038,1,['case'], Basic Properties of Conditional Expectation ,seg_77,n ai ∫d 1dix dp by case 1
1039,1,['functions'], Basic Properties of Conditional Expectation ,seg_77,case 3: y ≥ 0. let simple functions yn ↗ y where yn ≥ 0. suppose first that x ≥ 0. then we have
1040,1,['case'], Basic Properties of Conditional Expectation ,seg_77,= ∫d limn yne(x|d) dp by case 2
1041,1,['case'], Basic Properties of Conditional Expectation ,seg_77,"for general x, use x = x+ − x− and the linearity of (14). case 4: general y . just write y = y + − y −"
1042,0,[], Basic Properties of Conditional Expectation ,seg_77,"to prove (21), simply note that for each d ∈ d one has"
1043,0,[], Basic Properties of Conditional Expectation ,seg_77,and apply exercise 3.2.2. assertion (22) is proved by noting that
1044,0,[], Basic Properties of Conditional Expectation ,seg_77,the integrands of the two extreme terms must be equal a.s. by the exercise 3.2.2.
1045,1,['sets'], Basic Properties of Conditional Expectation ,seg_77,"since ν1 and ν2 are measures on f(x1,x2) that agree on all sets in the π̄-system consisting of all sets of the form d = d1 ∩ d2, they agree on the σ-field f(x1,x2) by the dynkin π–λ theorem. thus the integrands satisfy e(y |x1,x2) = e(y |x1) a.s."
1046,0,[], Basic Properties of Conditional Expectation ,seg_77,"we next prove (25), leaving most of (24) and (26) to the exercises. we have"
1047,1,"['conditional', 'inequality']", Basic Properties of Conditional Expectation ,seg_77,(i) ≤ e[e(|yn − y |r|d)] by the conditional jensen inequality of (24)
1048,1,"['linear', 'inequality']", Basic Properties of Conditional Expectation ,seg_77,"(durrett) we now turn to the jensen inequality of (24). the result is trivial for linear g. otherwise, we define"
1049,1,"['null sets', 'sets', 'union']", Basic Properties of Conditional Expectation ,seg_77,"hence (as the union of a countable number of null sets is null), (l) and (m) give"
1050,1,"['dispersion', 'independent', 'inequality']", Basic Properties of Conditional Expectation ,seg_77,exercise 4.5 (dispersion inequality) suppose that x and y are independent rvs with μy = 0. let r ≥ 1. show that |x + y | is more dispersed than x in that
1051,1,"['distribution', 'inequality']", Basic Properties of Conditional Expectation ,seg_77,"(hint. use fubini on the induced distribution in (r2,b2) and then apply jensen’s inequality to gx(y) = |x + y|r to the inner integral. note also exercise 8.2.3 below.)"
1052,1,"['conditional probabilities', 'probabilities', 'conditional', 'distribution']", Basic Properties of Conditional Expectation ,seg_77,"exercise 4.6 (a) let p denote the uniform (−1, 1) distribution on the borel subsets b of ω = [−1, 1]. let w (ω) ≡ |ω|,x(ω) ≡ ω2, y (ω) ≡ ω3, and z(ω) ≡ ω4. fix a ∈ b. show that versions of various conditional probabilities are given by"
1053,1,"['disjoint', 'null sets', 'cases', 'sets', 'probability measure', 'null set', 'set', 'union', 'probability', 'function']", Regular Conditional Probability ,seg_79,"for fixed a, the function p (a|d)(·) is a d-measurable function on ω that is only a.s. unique. we wish that for each fixed ω the set function p (·|d)(ω) were a probability measure. but for each disjoint sequence of ai’s there is a null set where (7.4.10)–(7.4.12) may fail, and there typically are uncountably many such sets. the union of all such null sets need not be null. in the most important special cases, though, we may assume that p (·|d)(ω) behaves as we would like, where the nonuniqueness of p (a|d)(·) also provides the key, by allowing us to make whatever negligible changes are required. (for added useful generality, we will work on a sub σ-field ã of the basic σ-field a.)"
1054,1,"['probability', 'conditional', 'conditional probability']", Regular Conditional Probability ,seg_79,"definition 5.1 we will call p (a|d)(ω) a regular conditional probability on a sub σ-field ã of the σ-field a, given the σ-field d, if"
1055,1,['function'], Regular Conditional Probability ,seg_79,"(1) for each fixed a ∈ ã, the function p (a|d)(·) of ω satisfies definition 4.2,"
1056,1,"['probability measure', 'probability']", Regular Conditional Probability ,seg_79,"(2) for each fixed ω, pω(·|d) ≡ p (·|d)(ω) is a probability measure on ã."
1057,1,"['discrete', 'conditional', 'probability', 'conditional probability']", Regular Conditional Probability ,seg_79,exercise 5.1 verify that the discrete conditional probability of exercise 7.4.1 is a regular conditional probability.
1058,1,"['probabilities', 'conditional probabilities', 'conditional expectation', 'conditional', 'expectation', 'probability', 'conditional probability']", Regular Conditional Probability ,seg_79,"when a regular conditional probability exists, conditional expectation can be computed by integrating with respect to conditional probability, and we first show this general theorem 5.1. in theorem 5.2 and beyond we shall show specifically how to construct such conditional probabilities in some of the most important examples."
1059,1,"['conditional expectation', 'conditional', 'expectation', 'probability', 'conditional probability']", Regular Conditional Probability ,seg_79,"theorem 5.1 let p (a|d)(ω) be a regular conditional probability on ã, and let y ∈ l1(ω, ã, p ). then a version of the conditional expectation of y given d is formed by setting"
1060,1,"['functions', 'conditional expectation', 'conditional', 'expectation', 'function']", Regular Conditional Probability ,seg_79,"with the various steps true by definition. thus (3) is trivial for simple functions y . if y ≥ 0 and yn are simple functions for which yn ↗ y , then for any version of the conditional expectation function e(y |d)(·) we have"
1061,0,[], Regular Conditional Probability ,seg_79,"using the mct (ordinary, and of (17)) in the first and last steps. finally, let y = y + − y −."
1062,1,"['null sets', 'probabilities', 'conditional probabilities', 'conditional', 'sets', 'union', 'probability', 'conditional probability']", Regular Conditional Probability ,seg_79,"regular conditional probabilities need not exist; the null sets on which things fail may have a nonnull union. however, if y : (ω,a) → (r,b) is a rv, then things necessarily work out on (r,b), and this will be generalized to any “borel space.” we will now start from scratch with regular conditional probability, and will choose to regard it as a measure over the image σ-field."
1063,1,['sets'], Regular Conditional Probability ,seg_79,"exercise 5.2 (a) show that (rn,bn) is a borel space. (b) show that (r∞,b∞) is a borel space. (c) the spaces (c, c) and (d,d) to be encountered below are also borel spaces. (d) let (m,d) be a complete and separable metric space having borel sets m, and let m0 ∈ m. then (m0,m0 ∩ m) is a borel space. (this exercise is the only mathematically difficult part of the chapter that we have encountered so far.)"
1064,1,"['distribution', 'conditional distribution', 'conditional']", Regular Conditional Probability ,seg_79,"definition 5.3 (regular conditional distribution) suppose that z: (ω,a) → (m,g). let ã ≡ z−1(g), and let d be a sub σ-field of a. then pz(g|d)(ω) will be called a regular conditional distribution for z given d if"
1065,1,['function'], Regular Conditional Probability ,seg_79,"(4) the function pz(g|d)(·) is a version of p (z ∈ g|d)(·) on ω,"
1066,1,"['distribution', 'probability distribution', 'set', 'probability', 'function']", Regular Conditional Probability ,seg_79,"(5) the set function pz(·|d)(ω) is a probability distribution on (m,g);"
1067,1,"['distribution', 'probability distribution', 'probability']", Regular Conditional Probability ,seg_79,and pzω(·|d) ≡ pz(·|d)(ω) will be used to denote this probability distribution.
1068,1,"['conditional probability', 'conditional', 'distribution', 'probability distribution', 'probability', 'conditional probability distribution', 'conditional distribution']", Regular Conditional Probability ,seg_79,"theorem 5.2 (existence of a regular conditional distribution) suppose z : (ω,a) → (m,g) with (m,g) a borel space. then the existence of a regular conditional probability distribution pzω(g|d) ≡ pz(g|d)(ω) is guaranteed."
1069,1,"['set', 'null set', 'case']", Regular Conditional Probability ,seg_79,"proof. case 1: suppose first that z : (ω,a) → (r,b). let r1, r2, . . . denote the set of rational numbers. consider p (z ≤ ri|d) and note that except on a null set n , all of the following hold:"
1070,0,[], Regular Conditional Probability ,seg_79,"now define, for an arbitrary but fixed df f0,"
1071,1,['function'], Regular Conditional Probability ,seg_79,"then for every ω, the function f (·|d)(ω) is a df. also, (e) and the dct of theorem 7.4.1 show that f (z|d)(·) is a version of p (z ≤ z|d)(·)."
1072,1,['distribution'], Regular Conditional Probability ,seg_79,now extend p (z ≤ ·|d)(ω) to a distribution (labeled pz(b|d)(ω)) over all b ∈ b via the correspondence theorem. we now define
1073,1,['case'], Regular Conditional Probability ,seg_79,"1 (ai, bi], and m is closed under monotone limits. thus m = b, by the minimal monotone class result of proposition 1.1.6, completing the proof in this case."
1074,1,"['case', 'conditional', 'distribution', 'conditional distribution']", Regular Conditional Probability ,seg_79,"case 2: let y ≡ φ(z), so y is a rv. thus a regular conditional distribution py (b|d) exists by case 1. then for g ∈ g, define pz(g|d) ≡ py (φ(g)|d)."
1075,1,"['densities', 'conditional']", Regular Conditional Probability ,seg_79,example 5.1 (elementary conditional densities) suppose that
1076,1,['joint'], Regular Conditional Probability ,seg_79,"where f ≥ 0 is measurable; and then f(x, y) is called the joint density of x,y (or, the radon-nikodym derivative dp/dλ2). let b2 ≡ b × r, for all b ∈ b. we can conclude that px λ ≡ (lebesgue measure), with"
1077,1,"['marginal', 'marginal density']", Regular Conditional Probability ,seg_79,we call fx(x) the marginal density of x. we first define
1078,1,"['conditional density', 'conditional', 'distribution', 'set', 'conditional distribution']", Regular Conditional Probability ,seg_79,"call g(y|x) the conditional density of y given x = x, and this p (y ∈ a|x = x) will now be shown to be a regular conditional distribution (if modified appropriately on the set where fx(x) = 0). moreover, if e|h(y )| < ∞, then"
1079,0,[], Regular Conditional Probability ,seg_79,"thus (8) (also written as (10)) fulfills theorem 5.2, and (9) will be seen to fulfill theorem 5.3. (note that this example also holds for vectors x ∈ rm and y ∈ rn.)"
1080,0,[], Regular Conditional Probability ,seg_79,"proof. by fubini’s theorem,"
1081,0,[], Regular Conditional Probability ,seg_79,"moreover, fubini’s theorem tells us that fx(x) is b-measurable."
1082,1,['set'], Regular Conditional Probability ,seg_79,"and so g(y|x) works as a version. now, for any fixed set a ∈ b we note that"
1083,1,"['conditional probability', 'conditional', 'distribution', 'probability distribution', 'probability', 'conditional probability distribution', 'function']", Regular Conditional Probability ,seg_79,"is a measurable function on (r,b). it is clear that for each fixed x the function of (10) acts like a probability distribution. thus (10) defines completely a regular conditional probability distribution."
1084,1,"['conditional expectation', 'conditional', 'expectation']", Regular Conditional Probability ,seg_79,"theorem 5.3 (conditional expectation exists as an expectation) given a measurable mapping z : (ω,a) → (m,s), where (m,s) is a borel space, consider a transformation φ : (m,s) → (r,b) with e|φ(z)| < ∞. then a version of the conditional expectation of φ(z) given d is formed by setting"
1085,1,"['distribution', 'conditional distribution', 'conditional']", Regular Conditional Probability ,seg_79,proof. apply theorem 5.1 to the regular conditional distribution of theorem 5.2.
1086,1,"['expectation', 'conditional', 'conditional expectation']", Regular Conditional Probability ,seg_79,"theorem 5.4 (a most useful format for conditional expectation) suppose that x : (ω,a, p ) → (m1,g1) and y : (ω,a, p ) → (m2,g2) (with borel space images). then (x,y ) : (ω,a, p ) → (m1 × m2,g1 × g2). also (as above)"
1087,1,"['probability', 'conditional', 'conditional probability']", Regular Conditional Probability ,seg_79,"(12) a regular conditional probability p (a|x = x) exists,"
1088,1,['sets'], Regular Conditional Probability ,seg_79,"for sets a ∈ ã ≡ y −1(g2) ⊂ a and for x ∈ m1. let e|h(x,y )| < ∞. (a) then"
1089,1,['independent'], Regular Conditional Probability ,seg_79,"(b) if x and y are independent, then"
1090,1,"['functions', 'indicator']", Regular Conditional Probability ,seg_79,exercise 5.3 prove theorem 5.4 above. (give a separate trivial proof of (14).) hint. begin with indicator functions h = 1g11g2 .
1091,1,"['permutations', 'symmetric', 'statistics', 'order statistics', 'sufficiency', 'continuous']", Regular Conditional Probability ,seg_79,"example 5.2 (sufficiency of the order statistics) let x1, . . . , xn be iid with df f in the class fc of all continuous dfs. let t (x) ≡ (xn:1, . . . , xn:n) denote the vector of ordered values of x, and let t ≡ {x : xn:1 < · · · < xn:n}. exercise 5.5 below asks the reader to verify that pf (t (x) ∈ t ) = 1 for all f ∈ fc. let x denote those x ∈ rn having distinct coordinates. let a and b denote all borel subsets of x and t , respectively. then d ≡ t−1(b) denotes all symmetric subsets of a (in that x ∈ d ⊂ d implies π(x) ∈ d for all n! permutations π(x)"
1092,0,[], Regular Conditional Probability ,seg_79,(n)-integrable. then define
1093,1,['permutations'], Regular Conditional Probability ,seg_79,"1 (15) φ0(x) ≡ n! ∑all n! permutations φ(π(x)),"
1094,1,['function'], Regular Conditional Probability ,seg_79,which is a d-measurable function. since pf
1095,1,"['symmetric', 'set']", Regular Conditional Probability ,seg_79,"(n) is symmetric, for any symmetric set d ∈ d we have"
1096,1,['permutations'], Regular Conditional Probability ,seg_79,(n)(x) = ∫d φ(π(x)) dpf (n)(x) for all n! permutations π(·)
1097,1,[], Regular Conditional Probability ,seg_79,but this means that
1098,1,['function'], Regular Conditional Probability ,seg_79,"now, for any a ∈ a, the function 1a(·) is pf"
1099,0,[], Regular Conditional Probability ,seg_79,(n)-integrable for all f ∈ fc. (thus conclusion
1100,1,"['statistic', 'sufficient statistic', 'distributions']", Regular Conditional Probability ,seg_79,"note that the right-hand side of (15) does not depend on the particular f ∈ fc, and so t is said to be a sufficient statistic for the family of distributions fc. (note discussion 4.3 once again.)"
1101,1,"['sample', 'permutations', 'symmetry', 'set', 'probability']", Regular Conditional Probability ,seg_79,"example 5.3 (ranks) consider the ranks rn = (rn1, . . . , rnn)′ and the antiranks dn = (dn1, . . . , dnn)′ in a sample from some f ∈ fc (see the previous example, and (6.5.22)). let ∏n denote the set of all n! permutations of (1, . . . , n). now, rn takes on values in ∏n when f ∈ fc (since ties occur with probability 0). by symmetry, for every f ∈ fc we have"
1102,0,[], Regular Conditional Probability ,seg_79,"note that x is equivalent to (t,rn), in the sense that each determines the other. note also that"
1103,1,['independent'], Regular Conditional Probability ,seg_79,"(20) t and rn are independent rvs (for each fixed f ∈ fc),"
1104,1,"['independent', 'statistics', 'order statistics', 'statistic', 'sufficient statistic']", Regular Conditional Probability ,seg_79,"since p (rn = r) does not depend on the particular f ∈ fc. since the ranks are independent of the sufficient statistic, they are called ancillary rvs. (note that dn is also equally likely distributed over ∏n, and that it is distributed independent of the order statistics t .)"
1105,1,"['observations', 'probability', 'continuous']", Regular Conditional Probability ,seg_79,exercise 5.4 suppose that the n observations are sampled from a continuous distribution f . verify that with probability one all observations are distinct. (hint. use corollary 2 to theorem 5.1.3.)
1106,1,['bernoulli'], Regular Conditional Probability ,seg_79,"exercise 5.5 suppose x1, . . . , xn are iid bernoulli (p) rvs, for some p ∈ (0, 1). let"
1107,1,"['probability distributions', 'successes', 'family of probability distributions', 'probability', 'distributions']", Regular Conditional Probability ,seg_79,"1 xk denote the total number of successes. show that this rv t is sufficient for this family of probability distributions (that is, t is “sufficient for p”)."
1108,1,"['distribution', 'joint', 'independent']", Regular Conditional Probability ,seg_79,"exercise 5.6 let ξ1 and ξ2 be independent uniform(0, 1) rvs. let θ ≡ 2πξ1 and y ≡ − log ξ2. let r ≡ (2y )1/2. now let z1 ≡ r cos θ and z2 ≡ r sinθ. determine the joint distribution of (y,θ) and of (z1, z2)."
1109,1,"['law of large numbers', 'convergence']", Introduction,seg_83,"this is one of the classically important chapters of this text. the first three sections of it are devoted to developing the specific tools we will need. in the second section we also present khinchin’s weak law of large numbers (wlln), which can be viewed as anticipating both of the classical laws of large numbers (llns). both the classical weak law of large numbers (feller’s wlln) and classical strong law of large numbers (kolmogorov’s slln) are presented in section 8.4, where appropriate negligibility of the summands is also emphasized. this section is the main focus of the chapter. some applications of these llns are given in the following section 8.5 then we branch out. the law of the iterated logarithm (lil), the strong markov property, and convergence of infinite series are treated in sections 8.6 – 8.8. the choice was made to be rather specific in section 8.4, with easy generalizations in section 8.8. the usual choice is to begin more generally, and then specialize. martingales (mgs) are introduced briefly in section 8.9, both for limited use in chapter 12 and so that the inequalities in the following section 8.10 can be presented in appropriate generality."
1110,0,[], BorelCantelli and Kronecker lemmas,seg_85,"the first three sections will develop the required tools, while applications will begin with the llns (the first of which appears in section 8.2). we use the notation"
1111,1,"['independent', 'events', 'independent events', 'random', 'convergence']", BorelCantelli and Kronecker lemmas,seg_85,this concept is important in dealing with convergence of various random elements. the following lemmas exhibit a nice dichotomy relative to sequences of independent events.
1112,1,['events'], BorelCantelli and Kronecker lemmas,seg_85,"lemma 1.1 (borel–cantelli lemma) for any events an,"
1113,1,"['independent', 'events', 'independent events']", BorelCantelli and Kronecker lemmas,seg_85,"lemma 1.2 (second borel–cantelli lemma) for a sequence of independent events a1, a2, . . ., we have the converse that"
1114,1,"['independent', 'events', 'independent events']", BorelCantelli and Kronecker lemmas,seg_85,"thus independent events a1, a2, . . . have p (an i.o.) equal to 0 or 1 according as ∑∞"
1115,1,['independence'], BorelCantelli and Kronecker lemmas,seg_85,n =n[1 − p (am)] by independence
1116,1,['tail'], BorelCantelli and Kronecker lemmas,seg_85,remark 1.1 (kolmogorov’s 0-1 law) in theorem 7.2.1 we considered the tail σ-field
1117,1,['independent'], BorelCantelli and Kronecker lemmas,seg_85,"∞ =1 f(xn, xn+1, . . .) of an arbitrary sequence of independent rvs x1,x2, . . .. we learned that p (d) = 0 or 1 for all d ∈ t . (here, let xn ≡ 1an and obtain the characterization via the finiteness of ∑∞"
1118,1,"['tail', 'event']", BorelCantelli and Kronecker lemmas,seg_85,1 p (an) at the end of lemma 1.2. the tail event in question is [xn = 1 i.o.].)
1119,0,[], BorelCantelli and Kronecker lemmas,seg_85,lemmas about real numbers
1120,1,"['convergence', 'inequality']", BorelCantelli and Kronecker lemmas,seg_85,an important bridge going from the convergence of series to the convergence of averages is provided by kronecker’s lemma. (an alternative bridge is provided by the monotone inequality (8.10.1) (note also inequality 8.4.10).)
1121,0,[], BorelCantelli and Kronecker lemmas,seg_85,kxj with s0 ≡ 0 and b0 ≡ 0. summing by parts gives
1122,0,['n'], BorelCantelli and Kronecker lemmas,seg_85,≤ 3 for n sufficiently larger than n .
1123,0,[], BorelCantelli and Kronecker lemmas,seg_85,nbkxk/bn puts large weight only on
1124,0,[], BorelCantelli and Kronecker lemmas,seg_85,the later terms.]
1125,1,['convergence'], BorelCantelli and Kronecker lemmas,seg_85,"lemma 1.4 (convergence of sums and products) suppose a ∈ [0, ∞], all constants cnk ≥ 0, and mn ≡ [max1≤k≤n cnk] → 0. then"
