,Relevance,Tags,Heading,Seg,Sentence
655,1,"['random variables', 'variables', 'joint probability distribution', 'distribution', 'random variable', 'probability distribution', 'expected value', 'variable', 'mean', 'joint', 'random', 'probability', 'joint probability']", Mean of a Random Variable,seg_73,"definition 4.2: let x and y be random variables with joint probability distribution f(x, y). the mean, or expected value, of the random variable g(x,y ) is"
656,1,['discrete'], Mean of a Random Variable,seg_73,"if x and y are discrete, and"
657,1,['continuous'], Mean of a Random Variable,seg_73,if x and y are continuous.
658,1,"['functions', 'random variables', 'variables', 'random', 'expectations']", Mean of a Random Variable,seg_73,generalization of definition 4.2 for the calculation of mathematical expectations of functions of several random variables is straightforward.
659,1,"['random variables', 'table', 'variables', 'joint probability distribution', 'distribution', 'probability distribution', 'expected value', 'joint', 'probability', 'random', 'joint probability']", Mean of a Random Variable,seg_73,"example 4.6: let x and y be the random variables with joint probability distribution indicated in table 3.1 on page 96. find the expected value of g(x,y ) = xy . the table is reprinted here for convenience."
660,0,[], Mean of a Random Variable,seg_73,"solution : by definition 4.2, we write"
661,1,"['function', 'density function']", Mean of a Random Variable,seg_73,example 4.7: find e(y/x) for the density function
662,0,[], Mean of a Random Variable,seg_73,solution : we have
663,1,"['case', 'discrete']", Mean of a Random Variable,seg_73,"⎧ xf(x, y) = xg(x) (discrete case), e(x) = ⎨∑"
664,1,"['continuous', 'case']", Mean of a Random Variable,seg_73,"∑ x ∞ xf(x, y) dy dx = xg(x) dx (continuous case), ⎩∫−∞ ∫−∞ ∫−∞"
665,1,"['marginal', 'joint probability distribution', 'distribution', 'probability distribution', 'joint', 'probability', 'marginal distribution', 'joint probability']", Mean of a Random Variable,seg_73,"where g(x) is the marginal distribution of x. therefore, in calculating e(x) over a two-dimensional space, one may use either the joint probability distribution of x and y or the marginal distribution of x. similarly, we define"
666,1,"['case', 'discrete']", Mean of a Random Variable,seg_73,"⎧ yf(x, y) = yh(y) (discrete case), e(y ) = ⎨∑"
667,1,"['continuous', 'case']", Mean of a Random Variable,seg_73,"∑ y ∞ ⎩∫−∞ ∫−∞ yf(x, y) dxdy = ∫−∞ yh(y) dy (continuous case),"
668,1,"['marginal', 'distribution', 'random variable', 'variable', 'marginal distribution', 'random']", Mean of a Random Variable,seg_73,where h(y) is the marginal distribution of the random variable y .
669,1,"['observations', 'statistics', 'discrete', 'probability', 'random', 'probability distributions', 'random variable', 'mean', 'histograms', 'distributions', 'distribution', 'expected value', 'discrete probability distributions', 'variability', 'variable', 'probability distribution', 'dispersion']", Variance and Covariance of Random Variables,seg_77,"the mean, or expected value, of a random variable x is of special importance in statistics because it describes where the probability distribution is centered. by itself, however, the mean does not give an adequate description of the shape of the distribution. we also need to characterize the variability in the distribution. in figure 4.1, we have the histograms of two discrete probability distributions that have the same mean, μ = 2, but differ considerably in variability, or the dispersion of their observations about the mean."
670,1,"['dispersions', 'distributions']", Variance and Covariance of Random Variables,seg_77,figure 4.1: distributions with equal means and unequal dispersions.
671,1,"['variability', 'random variable', 'variable', 'probability', 'random', 'variance']", Variance and Covariance of Random Variables,seg_77,the most important measure of variability of a random variable x is obtained by applying theorem 4.1 with g(x) = (x − μ)2. the quantity is referred to as the variance of the random variable x or the variance of the probability
672,0,[], Variance and Covariance of Random Variables,seg_77,distribution of x and is denoted by var(x) or the symbol σx
673,1,"['random variable', 'variable', 'random']", Variance and Covariance of Random Variables,seg_77,"2 , or simply by σ2 when it is clear to which random variable we refer."
674,1,"['distribution', 'random variable', 'probability distribution', 'variable', 'mean', 'probability', 'random', 'variance']", Variance and Covariance of Random Variables,seg_77,definition 4.3: let x be a random variable with probability distribution f(x) and mean μ. the variance of x is
675,1,"['continuous', 'discrete']", Variance and Covariance of Random Variables,seg_77,"σ2 = e[(x − μ)2] =∑(x− μ)2f(x), if x is discrete, and x ∞ σ2 = e[(x − μ)2] =∫−∞ (x− μ)2f(x) dx, if x is continuous."
676,1,"['deviation', 'standard', 'standard deviation', 'variance']", Variance and Covariance of Random Variables,seg_77,"the positive square root of the variance, σ, is called the standard deviation of x."
677,1,"['deviation', 'observation', 'deviations', 'set', 'mean', 'vary']", Variance and Covariance of Random Variables,seg_77,"the quantity x−μ in definition 4.3 is called the deviation of an observation from its mean. since the deviations are squared and then averaged, σ2 will be much smaller for a set of x values that are close to μ than it will be for a set of values that vary considerably from μ."
678,1,"['distribution', 'random variable', 'probability distribution', 'variable', 'probability', 'random']", Variance and Covariance of Random Variables,seg_77,example 4.8: let the random variable x represent the number of automobiles that are used for official business purposes on any given workday. the probability distribution for company a [figure 4.1(a)] is
679,1,"['distribution', 'probability distribution', 'variance', 'probability']", Variance and Covariance of Random Variables,seg_77,show that the variance of the probability distribution for company b is greater than that for company a.
680,0,[], Variance and Covariance of Random Variables,seg_77,"solution : for company a, we find that"
681,0,[], Variance and Covariance of Random Variables,seg_77,"for company b, we have"
682,1,['variance'], Variance and Covariance of Random Variables,seg_77,"clearly, the variance of the number of automobiles that are used for official business purposes is greater for company b than for company a."
683,0,[], Variance and Covariance of Random Variables,seg_77,"an alternative and preferred formula for finding σ2, which often simplifies the calculations, is stated in the following theorem."
684,1,"['random variable', 'variable', 'random', 'variance']", Variance and Covariance of Random Variables,seg_77,the variance of a random variable x is
685,1,"['case', 'discrete']", Variance and Covariance of Random Variables,seg_77,"proof : for the discrete case, we can write"
686,1,"['discrete', 'probability']", Variance and Covariance of Random Variables,seg_77,"σ2 =∑(x− μ)2f(x) =∑(x2 − 2μx+ μ2)f(x) x x ∑ ∑ ∑ = x2f(x)− 2μ xf(x) + μ2 f(x). x x x ∑ ∑ since μ = xf(x) by definition, and f(x) = 1 for any discrete probability"
687,1,['distribution'], Variance and Covariance of Random Variables,seg_77,"x x distribution, it follows that"
688,1,"['continuous', 'case']", Variance and Covariance of Random Variables,seg_77,"σ2 =∑x2f(x)− μ2 = e(x2)− μ2. x for the continuous case the proof is step by step the same, with summations replaced by integrations."
689,1,"['distribution', 'random variable', 'probability distribution', 'variable', 'probability', 'random']", Variance and Covariance of Random Variables,seg_77,example 4.9: let the random variable x represent the number of defective parts for a machine when 3 parts are sampled from a production line and tested. the following is the probability distribution of x.
690,0,[], Variance and Covariance of Random Variables,seg_77,"solution : first, we compute"
691,1,"['continuous', 'continuous random variable', 'random variable', 'variable', 'probability', 'random', 'efficiency']", Variance and Covariance of Random Variables,seg_77,"example 4.10: the weekly demand for a drinking-water product, in thousands of liters, from a local chain of efficiency stores is a continuous random variable x having the probability density"
692,1,"['variance', 'mean']", Variance and Covariance of Random Variables,seg_77,find the mean and variance of x.
693,1,"['deviation', 'measurement', 'variances', 'observations', 'distribution', 'variable', 'scores', 'standard', 'standard deviation', 'variance', 'distributions']", Variance and Covariance of Random Variables,seg_77,"at this point, the variance or standard deviation has meaning only when we compare two or more distributions that have the same units of measurement. therefore, we could compare the variances of the distributions of contents, measured in liters, of bottles of orange juice from two companies, and the larger value would indicate the company whose product was more variable or less uniform. it would not be meaningful to compare the variance of a distribution of heights to the variance of a distribution of aptitude scores. in section 4.4, we show how the standard deviation can be used to describe a single distribution of observations."
694,1,"['random variables', 'variables', 'random variable', 'variable', 'random', 'variance']", Variance and Covariance of Random Variables,seg_77,"we shall now extend our concept of the variance of a random variable x to include random variables related to x. for the random variable g(x), the variance is denoted by σg2(x) and is calculated by means of the following theorem."
695,1,"['distribution', 'random variable', 'probability distribution', 'variable', 'probability', 'random', 'variance']", Variance and Covariance of Random Variables,seg_77,let x be a random variable with probability distribution f(x). the variance of
696,1,"['random variable', 'variable', 'random']", Variance and Covariance of Random Variables,seg_77,theorem 4.3: the random variable g(x) is
697,1,['discrete'], Variance and Covariance of Random Variables,seg_77,"if x is discrete, and"
698,1,['continuous'], Variance and Covariance of Random Variables,seg_77,if x is continuous.
699,1,"['random variable', 'variable', 'mean', 'random']", Variance and Covariance of Random Variables,seg_77,"proof : since g(x) is itself a random variable with mean μg(x) as defined in theorem 4.1, it follows from definition 4.3 that"
700,1,"['random variable', 'variable', 'random']", Variance and Covariance of Random Variables,seg_77,"now, applying theorem 4.1 again to the random variable [g(x)−μg(x)]2 completes the proof."
701,1,"['distribution', 'random variable', 'probability distribution', 'variable', 'probability', 'random', 'variance']", Variance and Covariance of Random Variables,seg_77,"example 4.11: calculate the variance of g(x) = 2x + 3, where x is a random variable with probability distribution"
702,1,"['random variable', 'variable', 'mean', 'random']", Variance and Covariance of Random Variables,seg_77,"solution : first, we find the mean of the random variable 2x+3. according to theorem 4.1,"
703,1,"['density function', 'random variable', 'variable', 'random', 'function', 'variance']", Variance and Covariance of Random Variables,seg_77,example 4.12: let x be a random variable having the density function given in example 4.5 on page 115. find the variance of the random variable g(x) = 4x + 3.
704,1,"['expected value', 'covariance']", Variance and Covariance of Random Variables,seg_77,"if g(x,y ) = (x−μx)(y −μy ), where μx = e(x) and μy = e(y ), definition 4.2 yields an expected value called the covariance of x and y , which we denote by σxy or cov(x,y )."
705,1,"['random variables', 'variables', 'joint probability distribution', 'distribution', 'probability distribution', 'joint', 'covariance', 'probability', 'random', 'joint probability']", Variance and Covariance of Random Variables,seg_77,"definition 4.4: let x and y be random variables with joint probability distribution f(x, y). the covariance of x and y is"
706,1,['discrete'], Variance and Covariance of Random Variables,seg_77,"if x and y are discrete, and"
707,1,['continuous'], Variance and Covariance of Random Variables,seg_77,if x and y are continuous.
708,1,"['linear', 'random variables', 'independent', 'association', 'variables', 'nonlinear', 'dependent', 'covariance', 'random']", Variance and Covariance of Random Variables,seg_77,"the covariance between two random variables is a measure of the nature of the association between the two. if large values of x often result in large values of y or small values of x result in small values of y , positive x−μx will often result in positive y −μy and negative x−μx will often result in negative y −μy . thus, the product (x − μx)(y − μy ) will tend to be positive. on the other hand, if large x values often result in small y values, the product (x−μx)(y −μy ) will tend to be negative. the sign of the covariance indicates whether the relationship between two dependent random variables is positive or negative. whenx and y are statistically independent, it can be shown that the covariance is zero (see corollary 4.5). the converse, however, is not generally true. two variables may have zero covariance and still not be statistically independent. note that the covariance only describes the linear relationship between two random variables. therefore, if a covariance between x and y is zero, x and y may have a nonlinear relationship, which means that they are not necessarily independent."
709,0,[], Variance and Covariance of Random Variables,seg_77,the alternative and preferred formula for σxy is stated by theorem 4.4.
710,1,"['random variables', 'variables', 'covariance', 'random']", Variance and Covariance of Random Variables,seg_77,"theorem 4.4: the covariance of two random variables x and y with means μx and μy , respectively, is given by"
711,1,"['case', 'discrete']", Variance and Covariance of Random Variables,seg_77,"proof : for the discrete case, we can write"
712,1,"['distribution', 'discrete distribution', 'joint', 'discrete']", Variance and Covariance of Random Variables,seg_77,"for any joint discrete distribution, it follows that"
713,1,"['continuous', 'case']", Variance and Covariance of Random Variables,seg_77,"for the continuous case, the proof is identical with summations replaced by integrals."
714,1,"['joint probability distribution', 'distribution', 'probability distribution', 'joint', 'probability', 'random', 'joint probability']", Variance and Covariance of Random Variables,seg_77,"example 4.13: example 3.14 on page 95 describes a situation involving the number of blue refills x and the number of red refills y . two refills for a ballpoint pen are selected at random from a certain box, and the following is the joint probability distribution:"
715,1,['covariance'], Variance and Covariance of Random Variables,seg_77,find the covariance of x and y .
716,1,"['function', 'density function', 'joint']", Variance and Covariance of Random Variables,seg_77,example 4.14: the fraction x of male runners and the fraction y of female runners who compete in marathon races are described by the joint density function
717,1,['covariance'], Variance and Covariance of Random Variables,seg_77,find the covariance of x and y .
718,1,"['functions', 'density functions', 'marginal', 'marginal density']", Variance and Covariance of Random Variables,seg_77,solution : we first compute the marginal density functions. they are
719,1,"['functions', 'density functions', 'marginal', 'marginal density']", Variance and Covariance of Random Variables,seg_77,"from these marginal density functions, we compute"
720,1,"['function', 'density function', 'joint']", Variance and Covariance of Random Variables,seg_77,"from the joint density function given above, we have"
721,1,"['random variables', 'variables', 'statistics', 'correlation', 'covariance', 'correlation coefficient', 'random', 'coefficient']", Variance and Covariance of Random Variables,seg_77,"although the covariance between two random variables does provide information regarding the nature of the relationship, the magnitude of σxy does not indicate anything regarding the strength of the relationship, since σxy is not scale-free. its magnitude will depend on the units used to measure both x and y . there is a scale-free version of the covariance called the correlation coefficient that is used widely in statistics."
722,1,"['random variables', 'random', 'standard deviations', 'variables', 'coefficient', 'correlation', 'deviations', 'covariance', 'correlation coefficient', 'standard']", Variance and Covariance of Random Variables,seg_77,"definition 4.5: let x and y be random variables with covariance σxy and standard deviations σx and σy , respectively. the correlation coefficient of x and y is"
723,1,"['linear', 'correlation', 'correlation coefficient', 'coefficient', 'inequality']", Variance and Covariance of Random Variables,seg_77,"it should be clear to the reader that ρxy is free of the units of x and y . the correlation coefficient satisfies the inequality −1 ≤ ρxy ≤ 1. it assumes a value of zero when σxy = 0. where there is an exact linear dependency, say y ≡ a+ bx,"
724,1,"['linear', 'regression', 'correlation', 'linear regression', 'correlation coefficient', 'coefficient']", Variance and Covariance of Random Variables,seg_77,"ρxy = 1 if b > 0 and ρxy = −1 if b < 0. (see exercise 4.48.) the correlation coefficient is the subject of more discussion in chapter 12, where we deal with linear regression."
725,1,"['coefficient', 'correlation coefficient', 'correlation']", Variance and Covariance of Random Variables,seg_77,example 4.15: find the correlation coefficient between x and y in example 4.13. solution : since
726,1,"['coefficient', 'correlation coefficient', 'correlation']", Variance and Covariance of Random Variables,seg_77,"therefore, the correlation coefficient between x and y is"
727,1,"['coefficient', 'correlation coefficient', 'correlation']", Variance and Covariance of Random Variables,seg_77,example 4.16: find the correlation coefficient of x and y in example 4.14. solution : because
728,1,"['correlation coefficients', 'correlation', 'covariance', 'coefficients']", Variance and Covariance of Random Variables,seg_77,"note that although the covariance in example 4.15 is larger in magnitude (disregarding the sign) than that in example 4.16, the relationship of the magnitudes of the correlation coefficients in these two examples is just the reverse. this is evidence that we cannot look at the magnitude of the covariance to decide on how strong the relationship is."
729,1,"['continuous random variables', 'random variables', 'parameters', 'variables', 'results', 'case', 'discrete', 'random', 'continuous', 'expectations', 'variances']", Means and Variances of Linear Combinations of Random Variables,seg_81,"we now develop some useful properties that will simplify the calculations of means and variances of random variables that appear in later chapters. these properties will permit us to deal with expectations in terms of other parameters that are either known or easily computed. all the results that we present here are valid for both discrete and continuous random variables. proofs are given only for the continuous case. we begin with a theorem and two corollaries that should be, intuitively, reasonable to the reader."
730,0,[], Means and Variances of Linear Combinations of Random Variables,seg_81,"if a and b are constants, then"
731,1,['expected value'], Means and Variances of Linear Combinations of Random Variables,seg_81,"proof : by the definition of expected value,"
732,0,[], Means and Variances of Linear Combinations of Random Variables,seg_81,"the first integral on the right is e(x) and the second integral equals 1. therefore, we have"
733,1,"['discrete random variable', 'discrete', 'random variable', 'variable', 'random']", Means and Variances of Linear Combinations of Random Variables,seg_81,"example 4.17: applying theorem 4.5 to the discrete random variable f(x) = 2x − 1, rework example 4.4 on page 115."
734,0,[], Means and Variances of Linear Combinations of Random Variables,seg_81,"solution : according to theorem 4.5, we can write"
735,1,"['continuous random variable', 'random variable', 'variable', 'random', 'continuous']", Means and Variances of Linear Combinations of Random Variables,seg_81,"example 4.18: applying theorem 4.5 to the continuous random variable g(x) = 4x + 3, rework example 4.5 on page 115."
736,0,[], Means and Variances of Linear Combinations of Random Variables,seg_81,"solution : for example 4.5, we may use theorem 4.5 to write"
737,1,"['expected value', 'functions', 'random']", Means and Variances of Linear Combinations of Random Variables,seg_81,the expected value of the sum or difference of two or more functions of a random
738,1,"['functions', 'variable', 'expected values']", Means and Variances of Linear Combinations of Random Variables,seg_81,"theorem 4.6: variable x is the sum or difference of the expected values of the functions. that is,"
739,0,[], Means and Variances of Linear Combinations of Random Variables,seg_81,"proof : by definition,"
740,1,"['distribution', 'random variable', 'probability distribution', 'variable', 'probability', 'random']", Means and Variances of Linear Combinations of Random Variables,seg_81,example 4.19: let x be a random variable with probability distribution as follows: x 0 1 2 3 1 1 1 f(x) 0 3 2 6
741,1,['expected value'], Means and Variances of Linear Combinations of Random Variables,seg_81,find the expected value of y = (x − 1)2.
742,1,['function'], Means and Variances of Linear Combinations of Random Variables,seg_81,"solution : applying theorem 4.6 to the function y = (x − 1)2, we can write"
743,1,"['density function', 'continuous', 'continuous random variable', 'random variable', 'variable', 'random', 'function']", Means and Variances of Linear Combinations of Random Variables,seg_81,"example 4.20: the weekly demand for a certain drink, in thousands of liters, at a chain of convenience stores is a continuous random variable g(x) = x2 +x − 2, where x has the density function"
744,1,['expected value'], Means and Variances of Linear Combinations of Random Variables,seg_81,find the expected value of the weekly demand for the drink.
745,0,[], Means and Variances of Linear Combinations of Random Variables,seg_81,"solution : by theorem 4.6, we write"
746,1,"['efficiency', 'average']", Means and Variances of Linear Combinations of Random Variables,seg_81,so the average weekly demand for the drink from this chain of efficiency stores is 2500 liters.
747,1,"['functions', 'random variables', 'variables', 'expected value', 'joint', 'probability', 'random', 'expected values', 'joint probability']", Means and Variances of Linear Combinations of Random Variables,seg_81,"suppose that we have two random variables x and y with joint probability distribution f(x, y). two additional properties that will be very useful in succeeding chapters involve the expected values of the sum, difference, and product of these two random variables. first, however, let us prove a theorem on the expected value of the sum or difference of functions of the given variables. this, of course, is merely an extension of theorem 4.6."
748,1,"['expected value', 'functions', 'random']", Means and Variances of Linear Combinations of Random Variables,seg_81,the expected value of the sum or difference of two or more functions of the random
749,1,"['functions', 'variables', 'expected values']", Means and Variances of Linear Combinations of Random Variables,seg_81,"theorem 4.7: variables x and y is the sum or difference of the expected values of the functions. that is,"
750,1,"['states', 'average']", Means and Variances of Linear Combinations of Random Variables,seg_81,"if x represents the daily production of some item from machine a and y the daily production of the same kind of item from machine b, then x +y represents the total number of items produced daily by both machines. corollary 4.4 states that the average daily production for both machines is equal to the sum of the average daily production of each machine."
751,1,"['random variables', 'independent', 'variables', 'independent random variables', 'random']", Means and Variances of Linear Combinations of Random Variables,seg_81,let x and y be two independent random variables. then
752,1,['independent'], Means and Variances of Linear Combinations of Random Variables,seg_81,"since x and y are independent, we may write"
753,1,"['marginal', 'marginal distributions', 'distributions']", Means and Variances of Linear Combinations of Random Variables,seg_81,"where g(x) and h(y) are the marginal distributions ofx and y , respectively. hence,"
754,1,"['variables', 'discrete', 'random variable', 'variable', 'random', 'outcome', 'average']", Means and Variances of Linear Combinations of Random Variables,seg_81,"= e(x)e(y ). theorem 4.8 can be illustrated for discrete variables by considering the experiment of tossing a green die and a red die. let the random variable x represent the outcome on the green die and the random variable y represent the outcome on the red die. then xy represents the product of the numbers that occur on the pair of dice. in the long run, the average of the products of the numbers is equal to the product of the average number that occurs on the green die and the average number that occurs on the red die."
755,1,"['random variables', 'independent', 'variables', 'independent random variables', 'random']", Means and Variances of Linear Combinations of Random Variables,seg_81,corollary 4.5: let x and y be two independent random variables. then σxy = 0.
756,0,[], Means and Variances of Linear Combinations of Random Variables,seg_81,proof : the proof can be carried out by using theorems 4.4 and 4.8.
757,1,"['density function', 'random variables', 'independent', 'variables', 'independent random variables', 'joint', 'random', 'function']", Means and Variances of Linear Combinations of Random Variables,seg_81,"example 4.21: it is known that the ratio of gallium to arsenide does not affect the functioning of gallium-arsenide wafers, which are the main components of microchips. let x denote the ratio of gallium to arsenide and y denote the functional wafers retrieved during a 1-hour period. x and y are independent random variables with the joint density function"
758,0,[], Means and Variances of Linear Combinations of Random Variables,seg_81,"solution : by definition,"
759,1,"['standard deviations', 'deviations', 'standard', 'variances']", Means and Variances of Linear Combinations of Random Variables,seg_81,we conclude this section by proving one theorem and presenting several corollaries that are useful for calculating variances or standard deviations.
760,1,"['random variables', 'variables', 'joint probability distribution', 'distribution', 'probability distribution', 'joint', 'probability', 'random', 'joint probability']", Means and Variances of Linear Combinations of Random Variables,seg_81,"if x and y are random variables with joint probability distribution f(x, y) and a,"
761,0,[], Means and Variances of Linear Combinations of Random Variables,seg_81,"by using corollary 4.4 followed by corollary 4.2. therefore,"
762,0,[], Means and Variances of Linear Combinations of Random Variables,seg_81,"using theorem 4.9, we have the following corollaries."
763,1,"['variability', 'random variable', 'variable', 'random', 'variance']", Means and Variances of Linear Combinations of Random Variables,seg_81,"corollaries 4.6 and 4.7 state that the variance is unchanged if a constant is added to or subtracted from a random variable. the addition or subtraction of a constant simply shifts the values of x to the right or to the left but does not change their variability. however, if a random variable is multiplied or divided by a constant, then corollaries 4.6 and 4.8 state that the variance is multiplied or divided by the square of the constant."
764,1,"['random variables', 'independent', 'variables', 'independent random variables', 'random']", Means and Variances of Linear Combinations of Random Variables,seg_81,"if x and y are independent random variables, then"
765,0,[], Means and Variances of Linear Combinations of Random Variables,seg_81,the result stated in corollary 4.9 is obtained from theorem 4.9 by invoking corollary 4.5.
766,1,"['random variables', 'independent', 'variables', 'independent random variables', 'random']", Means and Variances of Linear Combinations of Random Variables,seg_81,"if x and y are independent random variables, then"
767,1,"['linear', 'random variables', 'linear combination', 'independent', 'combination', 'variables', 'independent random variables', 'random']", Means and Variances of Linear Combinations of Random Variables,seg_81,"corollary 4.10 follows when b in corollary 4.9 is replaced by −b. generalizing to a linear combination of n independent random variables, we have corollary 4.11."
768,1,"['random variables', 'independent', 'variables', 'independent random variables', 'random']", Means and Variances of Linear Combinations of Random Variables,seg_81,"corollary 4.11: if x1, x2, . . . , xn are independent random variables, then"
769,1,"['random variables', 'variables', 'random', 'variances']", Means and Variances of Linear Combinations of Random Variables,seg_81,example 4.22: if x and y are random variables with variances σx
770,1,"['random variable', 'variable', 'covariance', 'random', 'variance']", Means and Variances of Linear Combinations of Random Variables,seg_81,"2 = 2 and σy 2 = 4 and covariance σxy = −2, find the variance of the random variable z = 3x − 4y + 8."
771,1,"['random variables', 'independent', 'variables', 'independent random variables', 'random', 'variances']", Means and Variances of Linear Combinations of Random Variables,seg_81,example 4.23: let x and y denote the amounts of two different types of impurities in a batch of a certain chemical product. suppose that x and y are independent random variables with variances σx
772,1,"['random variable', 'variable', 'random', 'variance']", Means and Variances of Linear Combinations of Random Variables,seg_81,2 = 2 and σy 2 = 3. find the variance of the random variable z = 3x − 2y + 5.
773,1,"['case', 'set', 'random', 'function', 'linear', 'data', 'standard', 'statistical', 'expected values', 'functions', 'model', 'linear model', 'nonlinear', 'linear combinations', 'data set', 'random variables', 'variables', 'combinations', 'variances']", Means and Variances of Linear Combinations of Random Variables,seg_81,"in that which has preceded this section, we have dealt with properties of linear functions of random variables for very important reasons. chapters 8 through 15 will discuss and illustrate practical real-world problems in which the analyst is constructing a linear model to describe a data set and thus to describe or explain the behavior of a certain scientific phenomenon. thus, it is natural that expected values and variances of linear combinations of random variables are encountered. however, there are situations in which properties of nonlinear functions of random variables become important. certainly there are many scientific phenomena that are nonlinear, and certainly statistical modeling using nonlinear functions is very important. in fact, in chapter 12, we deal with the modeling of what have become standard nonlinear models. indeed, even a simple function of random variables, such as z = x/y , occurs quite frequently in practice, and yet unlike in the case of"
774,1,"['linear', 'random variables', 'combinations', 'variables', 'expected value', 'linear combinations', 'random']", Means and Variances of Linear Combinations of Random Variables,seg_81,"the expected value of linear combinations of random variables, there is no simple general rule. for example,"
775,0,[], Means and Variances of Linear Combinations of Random Variables,seg_81,except in very special circumstances.
776,1,"['functions', 'independence', 'probability', 'variance', 'distributions']", Means and Variances of Linear Combinations of Random Variables,seg_81,"the material provided by theorems 4.5 through 4.9 and the various corollaries is extremely useful in that there are no restrictions on the form of the density or probability functions, apart from the property of independence when it is required as in the corollaries following theorems 4.9. to illustrate, consider example 4.23; the variance of z = 3x−2y +5 does not require restrictions on the distributions of the amounts x and y of the two types of impurities. only independence between x and y is required. now, we do have at our disposal the capacity to find μg(x)"
777,1,['function'], Means and Variances of Linear Combinations of Random Variables,seg_81,and σg2(x) for any function g(·) from first principles established in theorems 4.1
778,1,"['density function', 'nonlinear', 'case', 'discrete', 'distribution', 'probability', 'function', 'probability function']", Means and Variances of Linear Combinations of Random Variables,seg_81,"and 4.3, where it is assumed that the corresponding distribution f(x) is known. exercises 4.40, 4.41, and 4.42, among others, illustrate the use of these theorems. thus, if the function g(x) is nonlinear and the density function (or probability function in the discrete case) is known, μg(x) and σg2(x) can be evaluated exactly."
779,1,"['functions', 'linear', 'random variables', 'combinations', 'variables', 'nonlinear', 'distribution', 'linear combinations', 'random']", Means and Variances of Linear Combinations of Random Variables,seg_81,"but, similar to the rules given for linear combinations, are there rules for nonlinear functions that can be used when the form of the distribution of the pertinent random variables is not known?"
780,1,"['linear', 'approximation', 'random variable', 'variable', 'random', 'function']", Means and Variances of Linear Combinations of Random Variables,seg_81,"in general, suppose x is a random variable and y = g(x). the general solution for e(y ) or var(y ) can be difficult to find and depends on the complexity of the function g(·). however, there are approximations available that depend on a linear approximation of the function g(x). for example, suppose we denote e(x) as μ and var(x) = σx"
781,1,"['approximation', 'taylor series']", Means and Variances of Linear Combinations of Random Variables,seg_81,2 . then a taylor series approximation of g(x) around x = μx gives
782,1,"['linear', 'taylor series', 'approximation', 'expected value', 'cases']", Means and Variances of Linear Combinations of Random Variables,seg_81,"as a result, if we truncate after the linear term and take the expected value of both sides, we obtain e[g(x)] ≈ g(μx), which is certainly intuitive and in some cases gives a reasonable approximation. however, if we include the second-order term of the taylor series, then we have a second-order adjustment for this first-order approximation as follows:"
783,1,"['random variable', 'variable', 'mean', 'random', 'variance']", Means and Variances of Linear Combinations of Random Variables,seg_81,example 4.24: given the random variable x with mean μx and variance σx
784,0,[], Means and Variances of Linear Combinations of Random Variables,seg_81,"2 , give the second-order"
785,0,[], Means and Variances of Linear Combinations of Random Variables,seg_81,approximation to e(ex).
786,1,"['approximation', 'variance', 'taylor series']", Means and Variances of Linear Combinations of Random Variables,seg_81,"similarly, we can develop an approximation for var[g(x)] by taking the variance of both sides of the first-order taylor series expansion of g(x)."
787,1,"['random variable', 'variable', 'random']", Means and Variances of Linear Combinations of Random Variables,seg_81,"example 4.25: given the random variable x as in example 4.24, give an approximate formula for var[g(x)]."
788,1,"['functions', 'nonlinear', 'random variable', 'variable', 'random']", Means and Variances of Linear Combinations of Random Variables,seg_81,these approximations can be extended to nonlinear functions of more than one random variable.
789,1,"['random variables', 'independent', 'variables', 'independent random variables', 'set', 'random', 'variances']", Means and Variances of Linear Combinations of Random Variables,seg_81,"given a set of independent random variables x1, x2, . . . , xk with means μ1, μ2, . . . , μk and variances σ12, σ22, . . . , σk2, respectively, let"
790,1,"['function', 'nonlinear']", Means and Variances of Linear Combinations of Random Variables,seg_81,be a nonlinear function; then the following are approximations for e(y ) and var(y ):
791,1,"['random variables', 'independent', 'variables', 'independent random variables', 'random', 'variances']", Means and Variances of Linear Combinations of Random Variables,seg_81,example 4.26: consider two independent random variables x and z with means μx and μz and variances σx
792,1,"['random variable', 'variable', 'random']", Means and Variances of Linear Combinations of Random Variables,seg_81,"2 and σz 2 , respectively. consider a random variable"
793,0,[], Means and Variances of Linear Combinations of Random Variables,seg_81,give approximations for e(y ) and var(y ).
794,1,"['approximation', 'variance']", Means and Variances of Linear Combinations of Random Variables,seg_81,and the approximation for the variance of y is given by
795,1,"['deviation', 'continuous distribution', 'random', 'interval', 'variability', 'observations', 'distribution', 'random variable', 'variable', 'mean', 'probability', 'standard', 'continuous', 'standard deviation', 'variance']", Chebyshevs Theorem,seg_83,"in section 4.2 we stated that the variance of a random variable tells us something about the variability of the observations about the mean. if a random variable has a small variance or standard deviation, we would expect most of the values to be grouped around the mean. therefore, the probability that the random variable assumes a value within a certain interval about the mean is greater than for a similar random variable with a larger standard deviation. if we think of probability in terms of area, we would expect a continuous distribution with a large value of σ to indicate a greater variability, and therefore we should expect the area to be more spread out, as in figure 4.2(a). a distribution with a small standard deviation should have most of its area close to μ, as in figure 4.2(b)."
796,1,"['variability', 'observations', 'mean', 'continuous']", Chebyshevs Theorem,seg_83,figure 4.2: variability of continuous observations about the mean.
797,1,"['variability', 'observations', 'discrete', 'mean']", Chebyshevs Theorem,seg_83,figure 4.3: variability of discrete observations about the mean.
